,adj_close,close,date,high,low,open,volume
1286,36.24,37.26,2005-04-14,39.56,36.84,38.81,98328300
1287,34.38,35.35,2005-04-15,37.25,35.28,36.62,61717400
1288,34.64,35.62,2005-04-18,36.3,34.0,35.0,47399200
1289,36.07,37.09,2005-04-19,37.44,35.87,36.6,38630100
1290,34.54,35.51,2005-04-20,37.74,35.44,37.66,33754700
1291,36.16,37.18,2005-04-21,37.21,35.9,36.4,27128300
1292,34.53,35.5,2005-04-22,37.0,34.9,36.84,29968900
1293,35.97,36.98,2005-04-25,37.02,36.11,36.49,26659300
1294,35.2,36.19,2005-04-26,37.51,36.12,36.78,28946700
1295,34.96,35.95,2005-04-27,36.36,35.51,35.89,21924600
1296,34.56,35.54,2005-04-28,36.34,35.24,36.29,20539500
1297,35.07,36.06,2005-04-29,36.23,35.22,36.15,23986800
1298,35.43,36.43,2005-05-02,36.65,36.02,36.21,16640000
1299,35.22,36.21,2005-05-03,36.74,36.03,36.4,17740700
1300,36.13,37.15,2005-05-04,37.2,36.1,36.11,16006300
1301,35.67,36.68,2005-05-05,37.27,36.47,37.25,13834500
1302,36.22,37.24,2005-05-06,37.33,36.79,36.89,11651700
1303,35.96,36.97,2005-05-09,37.45,36.75,37.28,12703400
1304,35.42,36.42,2005-05-10,37.25,36.33,36.75,15723700
1305,34.63,35.61,2005-05-11,35.67,33.11,35.2,72927900
1306,33.19,34.13,2005-05-12,35.59,34.0,35.42,34651500
1307,33.82,34.77,2005-05-13,35.23,34.07,34.2,25096900
1308,34.57,35.55,2005-05-16,35.7,34.53,34.56,16939100
1309,34.39,35.36,2005-05-17,35.46,34.54,35.14,21012300
1310,34.86,35.84,2005-05-18,37.56,34.99,35.45,22740100
1311,36.52,37.55,2005-05-19,37.68,35.78,35.78,28327200
1312,36.52,37.55,2005-05-20,37.65,37.19,37.25,16166100
1313,38.67,39.76,2005-05-23,39.9,37.85,37.85,37234800
1314,38.61,39.7,2005-05-24,39.99,39.03,39.45,21195000
1315,38.69,39.78,2005-05-25,39.95,39.32,39.5,14143100
1316,39.62,40.74,2005-05-26,40.94,39.94,39.94,18768600
1317,39.45,40.56,2005-05-27,40.79,40.01,40.64,11286000
1318,38.67,39.76,2005-05-31,40.74,39.58,40.66,14435900
1319,39.19,40.3,2005-06-01,40.76,39.86,39.89,16207600
1320,38.94,40.04,2005-06-02,40.32,39.6,40.05,13356200
1321,37.19,38.24,2005-06-03,38.58,37.77,38.16,34173900
1322,36.88,37.92,2005-06-06,38.63,37.56,38.33,28998800
1323,35.54,36.54,2005-06-07,37.73,36.45,37.6,26616600
1324,35.91,36.92,2005-06-08,37.25,36.57,36.63,14428800
1325,36.62,37.65,2005-06-09,37.94,36.82,37.0,13937700
1326,34.83,35.81,2005-06-10,37.4,35.52,37.4,24247600
1327,34.91,35.9,2005-06-13,36.61,35.82,35.89,15563300
1328,35.01,36.0,2005-06-14,36.15,35.75,35.92,12423100
1329,36.11,37.13,2005-06-15,37.3,36.3,36.87,20119400
1330,36.94,37.98,2005-06-16,38.08,36.82,37.19,19559800
1331,37.26,38.31,2005-06-17,38.54,37.83,38.47,21290200
1332,36.58,37.61,2005-06-20,38.09,37.45,37.85,11561300
1333,36.82,37.86,2005-06-21,38.19,37.38,37.72,13233100
1334,37.49,38.55,2005-06-22,38.6,38.14,38.26,15175900
1335,37.82,38.89,2005-06-23,39.78,38.65,38.83,24080500
1336,36.72,37.76,2005-06-24,39.12,37.68,39.09,14668200
1337,36.08,37.1,2005-06-27,38.1,36.68,36.84,21434700
1338,36.29,37.31,2005-06-28,37.59,37.17,37.49,12510700
1339,35.37,36.37,2005-06-29,37.29,36.12,37.23,16012800
1340,35.8,36.81,2005-06-30,37.16,36.31,36.61,14942500
1341,35.5,36.5,2005-07-01,36.97,36.29,36.83,8928600
1342,36.94,37.98,2005-07-05,38.15,36.5,36.55,16223900
1343,36.36,37.39,2005-07-06,38.16,37.2,37.71,14093800
1344,36.6,37.63,2005-07-07,37.76,36.8,36.81,13704400
1345,37.2,38.25,2005-07-08,38.28,37.47,37.87,10383400
1346,37.05,38.1,2005-07-11,38.65,37.78,38.37,13885300
1347,37.19,38.24,2005-07-12,38.4,37.91,38.23,13822800
1348,37.3,38.35,2005-07-13,38.5,37.9,38.29,24458400
1349,39.63,40.75,2005-07-14,42.01,40.23,40.79,74859300
1350,40.41,41.55,2005-07-15,41.57,40.46,40.97,24560100
1351,40.35,41.49,2005-07-18,42.1,41.37,41.41,20939200
1352,42.0,43.19,2005-07-19,43.23,41.07,41.52,23966500
1353,42.43,43.63,2005-07-20,43.8,42.65,42.86,16192700
1354,42.1,43.29,2005-07-21,44.04,42.9,43.7,14438000
1355,42.79,44.0,2005-07-22,44.0,43.39,43.44,10753800
1356,42.61,43.81,2005-07-25,44.28,43.73,43.99,10522400
1357,42.43,43.63,2005-07-26,44.11,43.36,44.01,9592600
1358,42.78,43.99,2005-07-27,44.07,42.67,43.83,10133900
1359,42.6,43.8,2005-07-28,44.0,43.3,43.85,8975400
1360,41.48,42.65,2005-07-29,44.38,42.26,43.56,20074300
1361,41.58,42.75,2005-08-01,43.08,42.08,42.57,11223200
1362,42.0,43.19,2005-08-02,43.5,42.61,42.89,10602700
1363,42.03,43.22,2005-08-03,43.31,42.77,43.19,9225800
1364,41.54,42.71,2005-08-04,43.0,42.29,42.89,9618000
1365,41.81,42.99,2005-08-05,43.36,42.02,42.49,8640400
1366,41.48,42.65,2005-08-08,43.25,42.61,43.0,6299400
1367,42.62,43.82,2005-08-09,43.89,42.91,42.93,13601400
1368,42.19,43.38,2005-08-10,44.39,43.31,44.0,12890900
1369,42.79,44.0,2005-08-11,44.12,43.25,43.39,9713700
1370,44.83,46.1,2005-08-12,46.22,43.36,43.46,32715600
1371,46.37,47.68,2005-08-15,48.33,46.45,46.48,38811700
1372,44.98,46.25,2005-08-16,47.5,46.21,47.39,19200800
1373,45.86,47.15,2005-08-17,47.44,46.37,46.4,17847300
1374,45.03,46.3,2005-08-18,47.0,45.75,46.91,15805700
1375,44.57,45.83,2005-08-19,46.7,45.77,46.28,13448900
1376,44.61,45.87,2005-08-22,46.75,45.26,46.15,13847600
1377,44.48,45.74,2005-08-23,46.1,45.32,45.85,10557300
1378,44.51,45.77,2005-08-24,47.12,45.59,45.6,20431100
1379,44.8,46.06,2005-08-25,46.49,45.81,46.12,9866200
1380,44.48,45.74,2005-08-26,46.34,45.36,46.12,9323500
1381,44.58,45.84,2005-08-29,46.03,45.26,45.27,9153400
1382,45.29,46.57,2005-08-30,46.79,45.92,45.99,18527200
1383,45.6,46.89,2005-08-31,47.03,46.27,46.86,14391300
1384,44.99,46.26,2005-09-01,47.17,46.09,47.0,12727400
1385,44.95,46.22,2005-09-02,46.8,46.12,46.3,7942100
1386,47.46,48.8,2005-09-06,48.88,46.55,46.7,29236400
1387,47.34,48.68,2005-09-07,49.4,47.92,49.05,34395500
1388,48.41,49.78,2005-09-08,50.12,49.14,49.35,25094300
1389,49.9,51.31,2005-09-09,51.35,49.79,50.07,21987200
1390,49.99,51.4,2005-09-12,51.63,50.58,51.1,16171300
1391,49.43,50.82,2005-09-13,51.29,50.32,51.02,17603000
1392,48.25,49.61,2005-09-14,51.19,49.46,51.06,16943800
1393,48.5,49.87,2005-09-15,50.18,49.33,50.0,14827000
1394,49.8,51.21,2005-09-16,51.21,49.95,50.23,21107300
1395,51.2,52.64,2005-09-19,52.89,51.05,51.05,27990400
1396,51.73,53.19,2005-09-20,53.81,52.92,52.99,29279600
1397,50.68,52.11,2005-09-21,53.05,51.86,52.96,15526700
1398,50.48,51.9,2005-09-22,52.47,51.32,51.88,16561700
1399,51.74,53.2,2005-09-23,53.5,51.84,52.1,19944900
1400,52.36,53.84,2005-09-26,54.56,53.32,54.03,19520100
1401,51.97,53.44,2005-09-27,54.24,53.43,53.92,12203700
1402,49.68,51.08,2005-09-28,53.11,50.59,53.07,40198000
1403,50.9,52.34,2005-09-29,52.59,50.81,51.23,22744500
1404,52.14,53.61,2005-09-30,53.65,51.88,52.33,18986900
1405,52.95,54.44,2005-10-03,54.54,53.68,54.16,18126900
1406,52.27,53.75,2005-10-04,55.35,53.64,54.95,19266400
1407,51.33,52.78,2005-10-05,54.36,52.75,54.33,21813200
1408,50.28,51.7,2005-10-06,53.49,50.87,53.2,27054900
1409,49.89,51.3,2005-10-07,51.93,50.55,51.72,24210100
1410,48.99,50.37,2005-10-10,51.91,50.28,51.76,18125200
1411,50.17,51.59,2005-10-11,51.87,50.4,51.23,43781600
1412,47.9,49.25,2005-10-12,50.3,47.87,48.65,96338800
1413,52.27,53.74,2005-10-13,53.95,49.27,49.44,66627700
1414,52.52,54.0,2005-10-14,54.35,52.79,54.03,36984000
1415,51.97,53.44,2005-10-17,54.23,52.68,53.98,22029800
1416,50.78,52.21,2005-10-18,53.95,52.2,53.25,21771000
1417,53.43,54.94,2005-10-19,54.96,51.21,52.07,36024400
1418,54.6,56.14,2005-10-20,56.5,54.35,54.47,48491500
1419,54.13,55.66,2005-10-21,56.98,55.36,56.84,28454500
1420,55.23,56.79,2005-10-24,56.79,55.09,55.25,21776900
1421,54.56,56.1,2005-10-25,56.85,55.69,56.4,16611700
1422,55.46,57.03,2005-10-26,57.56,55.92,56.28,22556900
1423,53.89,55.41,2005-10-27,57.01,55.41,56.99,14697900
1424,52.97,54.47,2005-10-28,56.43,54.17,56.04,27492400
1425,56.01,57.59,2005-10-31,57.98,54.75,55.2,33601600
1426,55.92,57.5,2005-11-01,58.14,56.87,57.24,26774500
1427,58.3,59.95,2005-11-02,60.0,57.6,57.72,30609300
1428,60.15,61.85,2005-11-03,62.32,60.07,60.26,31585100
1429,59.47,61.15,2005-11-04,61.24,59.62,60.35,31358400
1430,58.58,60.23,2005-11-07,61.67,60.14,60.85,22815400
1431,58.26,59.9,2005-11-08,60.38,59.1,59.95,16920200
1432,58.46,60.11,2005-11-09,61.21,60.0,60.0,19747500
1433,59.5,61.18,2005-11-10,61.2,59.01,60.64,23762300
1434,59.85,61.54,2005-11-11,62.11,61.34,61.54,15194600
1435,59.76,61.45,2005-11-14,61.98,60.91,61.54,13211900
1436,60.57,62.28,2005-11-15,63.08,61.46,61.6,19172900
1437,63.17,64.95,2005-11-16,65.06,63.09,63.15,28018400
1438,62.75,64.52,2005-11-17,65.88,64.25,65.59,24150200
1439,62.79,64.56,2005-11-18,65.43,64.37,65.31,18748700
1440,63.18,64.96,2005-11-21,65.19,63.72,64.82,18275400
1441,64.69,66.52,2005-11-22,66.76,64.52,64.84,19295800
1442,65.27,67.11,2005-11-23,67.98,66.69,66.88,17351900
1443,67.44,69.34,2005-11-25,69.54,67.5,67.66,14107600
1444,67.75,69.66,2005-11-28,71.07,69.07,70.72,36375700
1445,66.23,68.1,2005-11-29,70.3,67.35,69.99,31836900
1446,65.96,67.82,2005-11-30,68.85,67.52,68.43,21274100
1447,69.63,71.6,2005-12-01,71.73,68.81,68.95,29031900
1448,70.64,72.63,2005-12-02,72.74,70.7,72.27,31991500
1449,69.85,71.82,2005-12-05,72.53,71.49,71.95,20845400
1450,72.02,74.05,2005-12-06,74.83,73.35,73.93,30608200
1451,71.92,73.95,2005-12-07,74.46,73.12,74.23,24266600
1452,72.05,74.08,2005-12-08,74.17,72.6,73.2,28231500
1453,72.29,74.33,2005-12-09,74.59,73.35,74.21,19835800
1454,72.85,74.91,2005-12-12,75.35,74.56,74.87,18749800
1455,72.92,74.98,2005-12-13,75.46,74.21,74.85,17636300
1456,70.03,72.01,2005-12-14,73.3,70.27,72.53,51811300
1457,70.2,72.18,2005-12-15,72.86,71.35,72.68,20041500
1458,69.16,71.11,2005-12-16,72.3,71.06,72.14,23970400
1459,69.42,71.38,2005-12-19,72.6,71.04,71.11,18903400
1460,70.13,72.11,2005-12-20,72.38,71.12,71.63,17111000
1461,71.48,73.5,2005-12-21,73.61,72.54,72.6,16990600
1462,71.99,74.02,2005-12-22,74.49,73.6,73.91,13236100
1463,71.34,73.35,2005-12-23,74.26,73.3,74.17,8209200
1464,72.19,74.23,2005-12-27,75.18,73.95,74.0,21092500
1465,71.55,73.57,2005-12-28,74.76,73.32,74.47,14218400
1466,69.49,71.45,2005-12-29,73.82,71.42,73.78,17500900
1467,69.92,71.89,2005-12-30,72.43,70.34,70.91,22295100
1468,72.7,74.75,2006-01-03,74.75,72.25,72.38,28829800
1469,72.91,74.97,2006-01-04,75.98,74.5,75.13,22128700
1470,72.34,74.38,2006-01-05,74.9,73.75,74.83,16050800
1471,74.21,76.3,2006-01-06,76.7,74.55,75.25,25159200
1472,73.96,76.05,2006-01-09,77.2,75.74,76.73,24108600
1473,78.64,80.86,2006-01-10,81.89,75.83,76.25,81423900
1474,81.6,83.9,2006-01-11,84.8,82.59,83.84,53349800
1475,81.98,84.29,2006-01-12,86.4,83.62,84.97,45743200
1476,83.24,85.59,2006-01-13,86.01,84.6,84.99,27725200
1477,82.38,84.71,2006-01-17,86.38,83.87,85.7,29843700
1478,80.23,82.49,2006-01-18,84.05,81.85,83.08,42879900
1479,76.87,79.04,2006-01-19,81.66,78.74,81.25,60566000
1480,74.0,76.09,2006-01-20,80.04,75.83,79.28,40527100
1481,75.54,77.67,2006-01-23,79.56,76.0,76.1,37847500
1482,73.95,76.04,2006-01-24,79.42,75.77,78.76,40794800
1483,72.16,74.2,2006-01-25,77.5,73.25,77.39,45563800
1484,70.34,72.33,2006-01-26,75.43,71.93,74.53,42192400
1485,70.05,72.03,2006-01-27,73.6,71.1,72.95,34066600
1486,72.94,75.0,2006-01-30,76.6,70.87,71.17,49942900
1487,73.44,75.51,2006-01-31,76.34,73.75,75.5,32626500
1488,73.35,75.42,2006-02-01,76.46,74.64,74.95,18613800
1489,70.12,72.1,2006-02-02,75.36,72.05,75.1,25261500
1490,69.88,71.85,2006-02-03,72.79,71.04,72.24,24718700
1491,65.45,67.3,2006-02-06,72.51,66.74,72.02,58991700
1492,65.74,67.6,2006-02-07,69.48,66.68,68.27,49601100
1493,66.92,68.81,2006-02-08,69.08,66.0,68.49,34039800
1494,63.17,64.95,2006-02-09,69.23,64.53,69.1,41063000
1495,65.46,67.31,2006-02-10,67.67,62.9,65.18,62874200
1496,62.93,64.71,2006-02-13,66.75,64.64,66.63,31553500
1497,65.78,67.64,2006-02-14,68.1,65.0,65.1,41462100
1498,67.32,69.22,2006-02-15,69.62,66.75,67.16,41420400
1499,68.63,70.57,2006-02-16,71.01,69.48,69.91,33863400
1500,68.36,70.29,2006-02-17,70.89,69.61,70.3,20571400
1501,67.18,69.08,2006-02-21,70.8,68.68,70.59,27843100
1502,69.36,71.32,2006-02-22,71.67,68.0,69.0,34937100
1503,69.78,71.75,2006-02-23,73.0,71.43,71.79,30604200
1504,69.5,71.46,2006-02-24,72.89,71.2,72.14,19098000
1505,69.04,70.99,2006-02-27,72.12,70.65,71.99,28258600
1506,66.61,68.49,2006-02-28,72.4,68.1,71.58,45249300
1507,67.2,69.1,2006-03-01,69.49,68.02,68.84,27279200
1508,67.7,69.61,2006-03-02,69.99,68.67,68.99,22331200
1509,65.86,67.72,2006-03-03,69.91,67.53,69.4,26345300
1510,63.68,65.48,2006-03-06,67.72,64.94,67.69,32595200
1511,64.49,66.31,2006-03-07,66.9,65.08,65.76,31174200
1512,63.86,65.66,2006-03-08,67.2,65.35,66.29,23330400
1513,62.18,63.93,2006-03-09,66.47,63.81,65.98,28546600
1514,61.46,63.19,2006-03-10,64.49,62.45,64.05,37255100
1515,63.88,65.68,2006-03-13,66.28,64.79,65.05,30756700
1516,65.47,67.32,2006-03-14,67.32,65.5,65.77,22929300
1517,64.41,66.23,2006-03-15,68.04,65.52,67.71,31857000
1518,62.54,64.31,2006-03-16,66.9,64.3,66.85,26772800
1519,62.89,64.66,2006-03-17,65.54,64.11,64.75,29001500
1520,62.23,63.99,2006-03-20,65.46,63.87,65.22,21622900
1521,60.11,61.81,2006-03-21,64.34,61.39,64.29,47991700
1522,59.98,61.67,2006-03-22,63.25,61.27,62.16,48067700
1523,58.51,60.16,2006-03-23,61.9,59.61,61.82,50993800
1524,58.31,59.96,2006-03-24,60.94,59.03,60.25,38285000
1525,57.88,59.51,2006-03-27,61.38,59.4,60.35,39574000
1526,57.1,58.71,2006-03-28,60.14,58.25,59.63,48940100
1527,60.62,62.33,2006-03-29,62.52,57.67,59.13,83815500
1528,61.03,62.75,2006-03-30,63.3,61.53,62.82,49666100
1529,61.0,62.72,2006-03-31,63.61,62.24,63.25,29119900
1530,60.93,62.65,2006-04-03,64.12,62.61,63.67,29135400
1531,59.49,61.17,2006-04-04,62.22,61.05,62.1,33283000
1532,65.37,67.21,2006-04-05,67.21,64.15,64.71,79764600
1533,69.28,71.24,2006-04-06,72.05,68.2,68.3,95134600
1534,67.87,69.79,2006-04-07,71.21,68.47,70.93,55187100
1535,66.79,68.67,2006-04-10,70.93,68.45,70.29,32268400
1536,66.12,67.99,2006-04-11,69.3,67.07,68.99,33547000
1537,64.88,66.71,2006-04-12,68.17,66.3,68.01,26424800
1538,64.65,66.47,2006-04-13,67.44,65.81,66.34,26238500
1539,63.03,64.81,2006-04-17,66.84,64.35,66.51,25783500
1540,64.4,66.22,2006-04-18,66.47,64.79,65.04,28387300
1541,63.85,65.65,2006-04-19,67.0,65.47,66.82,38786900
1542,65.77,67.63,2006-04-20,70.0,66.2,69.51,59535100
1543,65.2,67.04,2006-04-21,68.64,66.47,68.19,28178100
1544,63.95,65.75,2006-04-24,66.92,65.5,66.85,25251000
1545,64.35,66.17,2006-04-25,66.59,65.56,65.96,18895100
1546,66.28,68.15,2006-04-26,68.28,66.4,66.65,25388800
1547,67.46,69.36,2006-04-27,69.86,67.35,67.73,30212400
1548,68.46,70.39,2006-04-28,71.3,69.2,69.38,27144200
1549,67.69,69.6,2006-05-01,71.54,69.16,70.77,26799300
1550,69.65,71.62,2006-05-02,71.98,70.11,70.15,27559400
1551,69.19,71.14,2006-05-03,71.95,70.18,71.83,24535400
1552,69.18,71.13,2006-05-04,72.89,70.46,71.22,30729300
1553,69.92,71.89,2006-05-05,72.25,71.15,71.86,20139700
1554,69.92,71.89,2006-05-08,73.8,71.72,72.99,21244700
1555,69.08,71.03,2006-05-09,72.56,70.62,71.82,18988100
1556,68.66,70.6,2006-05-10,71.33,69.61,71.29,16424600
1557,66.28,68.15,2006-05-11,70.84,67.55,70.79,29024600
1558,65.84,67.7,2006-05-12,68.69,66.86,67.85,22920500
1559,65.93,67.79,2006-05-15,68.38,67.12,67.37,18899200
1560,63.2,64.98,2006-05-16,68.25,64.75,68.1,33455000
1561,63.47,65.26,2006-05-17,65.7,64.07,64.71,26935500
1562,61.45,63.18,2006-05-18,66.26,63.12,65.68,23515800
1563,62.74,64.51,2006-05-19,64.88,62.82,63.26,35209500
1564,61.64,63.38,2006-05-22,63.99,62.77,63.87,25677700
1565,61.42,63.15,2006-05-23,65.19,63.0,64.86,24800500
1566,61.6,63.34,2006-05-24,63.65,61.56,62.99,32715400
1567,62.56,64.33,2006-05-25,64.45,63.29,64.26,16549000
1568,61.81,63.55,2006-05-26,64.56,63.14,64.31,15462500
1569,59.54,61.22,2006-05-30,63.3,61.22,63.29,20121500
1570,58.13,59.77,2006-05-31,61.79,58.69,61.76,45749200
1571,60.46,62.17,2006-06-01,62.28,59.52,59.85,33661000
1572,59.97,61.66,2006-06-02,63.1,60.88,62.99,24492400
1573,58.35,60.0,2006-06-05,61.15,59.97,61.15,21635200
1574,58.08,59.72,2006-06-06,60.63,58.91,60.22,25929900
1575,56.95,58.56,2006-06-07,60.4,58.35,60.1,26803800
1576,59.09,60.76,2006-06-08,60.93,57.15,58.44,49910100
1577,57.61,59.24,2006-06-09,61.56,59.1,61.18,27708500
1578,55.44,57.0,2006-06-12,59.73,56.96,59.4,25635200
1579,56.73,58.33,2006-06-13,59.1,57.36,57.61,38594400
1580,56.03,57.61,2006-06-14,58.78,56.69,58.28,31362000
1581,57.75,59.38,2006-06-15,59.74,56.75,57.3,42513700
1582,55.98,57.56,2006-06-16,59.19,57.52,58.96,29932200
1583,55.63,57.2,2006-06-19,58.18,57.0,57.83,25163400
1584,55.89,57.47,2006-06-20,58.35,57.29,57.61,24034800
1585,56.27,57.86,2006-06-21,58.71,57.3,57.74,30832000
1586,57.94,59.58,2006-06-22,59.75,58.07,58.2,34486900
1587,57.22,58.83,2006-06-23,60.17,58.73,59.72,23578700
1588,57.37,58.99,2006-06-26,59.2,58.37,59.17,16662000
1589,55.85,57.43,2006-06-27,59.22,57.4,59.09,19664700
1590,54.48,56.02,2006-06-28,57.3,55.41,57.29,30382300
1591,57.35,58.97,2006-06-29,59.09,56.39,56.76,31192800
1592,55.7,57.27,2006-06-30,57.75,56.5,57.59,26417700
1593,56.36,57.95,2006-07-03,58.18,57.34,57.52,6956100
1594,55.44,57.0,2006-07-05,57.6,56.56,57.15,18508600
1595,54.24,55.77,2006-07-06,57.4,55.61,57.09,22614600
1596,53.88,55.4,2006-07-07,56.55,54.67,55.48,28548600
1597,53.49,55.0,2006-07-10,56.49,54.5,55.7,18905200
1598,54.12,55.65,2006-07-11,55.99,54.53,55.11,29465100
1599,51.51,52.96,2006-07-12,55.24,52.92,55.17,33118900
1600,50.82,52.25,2006-07-13,54.12,51.41,52.03,44639500
1601,49.28,50.67,2006-07-14,52.89,50.16,52.5,35465600
1602,50.93,52.37,2006-07-17,53.11,51.65,51.73,36590800
1603,51.45,52.9,2006-07-18,53.85,51.85,53.16,35730300
1604,52.62,54.1,2006-07-19,55.08,52.36,52.96,49669400
1605,58.84,60.5,2006-07-20,61.59,59.72,60.96,70433800
1606,59.05,60.72,2006-07-21,61.15,59.64,59.82,31853300
1607,59.73,61.42,2006-07-24,62.1,60.43,61.26,25816300
1608,60.23,61.93,2006-07-25,62.09,60.78,61.78,21038200
1609,62.12,63.87,2006-07-26,64.64,61.68,62.0,32086700
1610,61.66,63.4,2006-07-27,65.02,62.86,64.5,26251600
1611,63.79,65.59,2006-07-28,65.68,63.5,63.94,24696700
1612,66.09,67.96,2006-07-31,68.63,66.28,66.83,31887200
1613,65.34,67.18,2006-08-01,67.93,65.94,67.22,25420200
1614,66.29,68.16,2006-08-02,68.68,67.51,67.65,19670300
1615,67.68,69.59,2006-08-03,70.0,67.81,67.91,30037300
1616,66.43,68.3,2006-08-04,68.61,64.96,67.05,66173800
1617,65.37,67.21,2006-08-07,69.6,66.31,67.72,44482600
1618,63.0,64.78,2006-08-08,67.11,64.51,67.09,35638000
1619,61.84,63.59,2006-08-09,65.6,63.4,65.43,34137100
1620,62.31,64.07,2006-08-10,64.81,62.7,63.25,24920000
1621,61.9,63.65,2006-08-11,64.13,62.58,63.23,27768900
1622,62.19,63.94,2006-08-14,65.22,63.6,64.05,25629300
1623,64.63,66.45,2006-08-15,66.5,64.8,65.34,30762600
1624,66.11,67.98,2006-08-16,68.07,66.33,67.1,27903000
1625,65.73,67.59,2006-08-17,68.66,67.18,68.0,20755300
1626,66.05,67.91,2006-08-18,68.4,67.26,67.71,19155500
1627,64.73,66.56,2006-08-21,67.31,66.15,67.3,18793800
1628,65.76,67.62,2006-08-22,68.32,66.5,66.68,20606000
1629,65.46,67.31,2006-08-23,68.65,66.94,68.0,19152100
1630,65.95,67.81,2006-08-24,68.19,66.27,67.89,23399700
1631,66.86,68.75,2006-08-25,69.05,67.31,67.34,19427100
1632,65.14,66.98,2006-08-28,68.61,66.68,68.5,26362900
1633,64.66,66.48,2006-08-29,67.26,65.12,66.99,33833300
1634,65.12,66.96,2006-08-30,67.82,66.68,67.34,24290800
1635,65.99,67.85,2006-08-31,68.3,66.66,67.28,20524900
1636,66.5,68.38,2006-09-01,68.65,67.82,68.48,14589100
1637,69.52,71.48,2006-09-05,71.5,68.55,68.97,36159200
1638,68.11,70.03,2006-09-06,71.69,69.7,71.08,34789400
1639,70.8,72.8,2006-09-07,73.48,70.25,70.6,45284200
1640,70.53,72.52,2006-09-08,73.57,71.91,73.37,31997200
1641,70.51,72.5,2006-09-11,73.73,71.42,72.43,33897300
1642,70.64,72.63,2006-09-12,73.45,71.45,72.81,60167400
1643,72.16,74.2,2006-09-13,74.32,72.3,72.85,40933500
1644,72.13,74.17,2006-09-14,74.67,73.46,73.72,28633200
1645,72.07,74.1,2006-09-15,74.98,73.29,74.6,35066200
1646,71.86,73.89,2006-09-18,74.86,73.3,73.8,25188500
1647,71.75,73.77,2006-09-19,74.36,72.8,74.1,25358900
1648,73.19,75.26,2006-09-20,75.68,74.22,74.38,29385400
1649,72.6,74.65,2006-09-21,76.06,74.02,75.25,28361600
1650,71.0,73.0,2006-09-22,74.34,72.58,74.3,23754000
1651,73.67,75.75,2006-09-25,75.86,73.72,73.81,30678300
1652,75.48,77.61,2006-09-26,77.78,76.1,76.18,39391000
1653,74.31,76.41,2006-09-27,77.47,75.82,77.17,28941900
1654,74.9,77.01,2006-09-28,77.48,75.95,77.02,25843200
1655,74.87,76.98,2006-09-29,77.52,76.68,77.11,14493300
1656,72.81,74.86,2006-10-02,75.87,74.3,75.1,25451400
1657,72.05,74.08,2006-10-03,74.95,73.19,74.45,28239600
1658,73.31,75.38,2006-10-04,75.46,73.16,74.1,29610100
1659,72.78,74.83,2006-10-05,76.16,74.13,74.53,24424400
1660,72.18,74.22,2006-10-06,75.04,73.81,74.42,16677100
1661,72.58,74.63,2006-10-09,75.08,73.53,73.8,15650800
1662,71.78,73.81,2006-10-10,74.58,73.08,74.54,18985300
1663,71.22,73.23,2006-10-11,73.98,72.6,73.42,20423400
1664,73.19,75.26,2006-10-12,75.39,73.6,73.61,21173400
1665,72.96,75.02,2006-10-13,76.88,74.74,75.63,24435600
1666,73.33,75.4,2006-10-16,75.88,74.79,75.19,18167600
1667,72.25,74.29,2006-10-17,75.27,74.04,75.04,17175900
1668,72.48,74.53,2006-10-18,75.37,73.91,74.75,40496700
1669,76.82,78.99,2006-10-19,79.95,78.16,79.26,54034900
1670,77.76,79.95,2006-10-20,79.99,78.67,78.97,22836200
1671,79.22,81.46,2006-10-23,81.9,79.75,79.99,29732400
1672,78.83,81.05,2006-10-24,81.68,80.2,81.21,16543300
1673,79.44,81.68,2006-10-25,82.0,81.01,81.35,17329100
1674,79.93,82.19,2006-10-26,82.6,81.13,81.9,15455600
1675,78.2,80.41,2006-10-27,82.45,80.01,81.75,21248800
1676,78.21,80.42,2006-10-30,80.9,79.5,79.99,17854200
1677,78.85,81.08,2006-10-31,81.68,80.23,81.45,17909800
1678,76.99,79.16,2006-11-01,81.38,78.36,81.1,21828300
1679,76.81,78.98,2006-11-02,79.32,78.5,78.92,16624400
1680,76.14,78.29,2006-11-03,79.53,77.79,79.36,15424600
1681,77.52,79.71,2006-11-06,80.06,78.43,78.95,15520600
1682,78.3,80.51,2006-11-07,81.0,80.13,80.45,18783300
1683,80.19,82.45,2006-11-08,82.69,79.89,80.02,24675600
1684,81.05,83.34,2006-11-09,84.69,82.12,82.9,32966200
1685,80.84,83.12,2006-11-10,83.6,82.5,83.55,13352300
1686,82.03,84.35,2006-11-13,84.45,82.64,83.22,16095500
1687,82.67,85.0,2006-11-14,85.0,83.9,84.8,21034100
1688,81.74,84.05,2006-11-15,85.9,84.0,85.05,23404400
1689,83.26,85.61,2006-11-16,86.3,84.62,84.87,24783600
1690,83.49,85.85,2006-11-17,85.94,85.0,85.14,16658000
1691,84.1,86.47,2006-11-20,87.0,85.2,85.4,20385500
1692,86.17,88.6,2006-11-21,88.6,87.11,87.42,22238100
1693,87.83,90.31,2006-11-22,90.75,87.85,88.99,23997900
1694,89.12,91.63,2006-11-24,93.08,89.5,89.53,18524200
1695,87.08,89.54,2006-11-27,93.16,89.5,92.51,38387000
1696,89.29,91.81,2006-11-28,91.97,89.91,90.36,37006200
