Country,Year,fertility,life,population,child_mortality,gdp,region
Eritrea,1964,6.778,38.42,1577613.0,259.26,937.0,Sub-Saharan Africa
Eritrea,1965,6.752000000000001,38.731,1619301.0,251.59,974.0,Sub-Saharan Africa
Eritrea,1966,6.728,39.064,1662247.0,244.15,998.0,Sub-Saharan Africa
Eritrea,1967,6.706,39.416,1706539.0,236.92,1039.0,Sub-Saharan Africa
Eritrea,1968,6.686,39.781,1752123.0,229.91,1068.0,Sub-Saharan Africa
Eritrea,1969,6.667000000000001,40.154,1798934.0,223.11,1080.0,Sub-Saharan Africa
Eritrea,1970,6.65,40.529,1847000.0,221.4,1037.0,Sub-Saharan Africa
Eritrea,1971,6.6370000000000005,40.9,1896028.0,219.48,1054.0,Sub-Saharan Africa
Eritrea,1972,6.626,41.26,1946213.0,217.66,1068.0,Sub-Saharan Africa
Eritrea,1973,6.619,41.605,1998632.0,215.54,1061.0,Sub-Saharan Africa
Eritrea,1974,6.615,41.931999999999995,2054727.0,213.1,1035.0,Sub-Saharan Africa
Eritrea,1975,6.614,42.231,2115400.0,208.8,965.0,Sub-Saharan Africa
Eritrea,1976,6.6160000000000005,42.495,2181178.0,204.7,948.0,Sub-Saharan Africa
Eritrea,1977,6.619,42.727,2251397.0,200.8,931.0,Sub-Saharan Africa
Eritrea,1978,6.622999999999999,42.93600000000001,2324290.0,197.1,864.0,Sub-Saharan Africa
Eritrea,1979,6.627000000000001,43.135,2397387.0,193.9,940.0,Sub-Saharan Africa
Eritrea,1980,6.627999999999999,43.34,2468902.0,191.0,942.0,Sub-Saharan Africa
Eritrea,1981,6.625,43.57,2537333.0,188.2,943.0,Sub-Saharan Africa
Eritrea,1982,6.617999999999999,43.841,2602966.0,185.3,925.0,Sub-Saharan Africa
Eritrea,1983,6.607,44.168,2667868.0,182.3,966.0,Sub-Saharan Africa
Eritrea,1984,6.591,44.56100000000001,2735121.0,179.1,913.0,Sub-Saharan Africa
Eritrea,1985,6.572,45.026,2806456.0,175.7,783.0,Sub-Saharan Africa
Eritrea,1986,6.553,45.56399999999999,2884388.0,171.8,831.0,Sub-Saharan Africa
Eritrea,1987,6.535,46.163999999999994,2967048.0,167.5,915.0,Sub-Saharan Africa
Eritrea,1988,6.519,46.815,3046674.0,162.7,891.0,Sub-Saharan Africa
Eritrea,1989,6.504,47.51,3112654.0,157.3,858.0,Sub-Saharan Africa
Eritrea,1990,6.4879999999999995,48.248999999999995,3158295.0,151.4,850.0,Sub-Saharan Africa
Eritrea,1991,6.4670000000000005,49.036,3180430.0,145.0,939.0,Sub-Saharan Africa
Eritrea,1992,6.438,49.865,3184019.0,138.2,1040.0,Sub-Saharan Africa
Eritrea,1993,6.4,50.724,3180541.0,131.2,1175.0,Sub-Saharan Africa
Eritrea,1994,6.351,51.597,3186063.0,124.1,1416.0,Sub-Saharan Africa
Eritrea,1995,6.292999999999999,52.463,3212503.0,117.3,1438.0,Sub-Saharan Africa
Eritrea,1996,6.228,53.3,3263016.0,110.8,1542.0,Sub-Saharan Africa
Eritrea,1997,6.159,54.093,3335157.0,104.8,1623.0,Sub-Saharan Africa
Eritrea,1998,6.087999999999999,54.833,3428264.0,99.2,1603.0,Sub-Saharan Africa
Eritrea,1999,6.015,55.512,3539885.0,94.0,1550.0,Sub-Saharan Africa
Eritrea,2000,5.94,56.131,3667576.0,89.1,1446.0,Sub-Saharan Africa
Eritrea,2001,5.86,56.695,3812473.0,84.6,1511.0,Sub-Saharan Africa
Eritrea,2002,5.774,57.223,3973973.0,80.4,1491.0,Sub-Saharan Africa
Eritrea,2003,5.681,57.731,4145500.0,76.5,1389.0,Sub-Saharan Africa
Eritrea,2004,5.582000000000001,58.227,4318343.0,72.9,1351.0,Sub-Saharan Africa
Eritrea,2005,5.478,58.723,4486155.0,69.5,1332.0,Sub-Saharan Africa
Eritrea,2006,5.372000000000001,59.222,4645837.0,66.3,1272.0,Sub-Saharan Africa
Eritrea,2007,5.266,59.727,4798561.0,63.2,1246.0,Sub-Saharan Africa
Eritrea,2008,5.162999999999999,60.236000000000004,4947521.0,60.4,1088.0,Sub-Saharan Africa
Eritrea,2009,5.063,60.751999999999995,5097998.0,57.9,1095.0,Sub-Saharan Africa
Eritrea,2010,4.968,61.275,5253676.0,55.6,1083.0,Sub-Saharan Africa
Eritrea,2011,4.875,61.802,5415280.0,53.5,1139.0,Sub-Saharan Africa
Eritrea,2012,4.785,62.32899999999999,5580862.0,51.6,1180.0,Sub-Saharan Africa
Eritrea,2013,4.696000000000001,62.852,5748304.0,49.7,1157.0,Sub-Saharan Africa
Estonia,1964,1.953,70.64,1275487.0,36.22,7728.0,Europe & Central Asia
Estonia,1965,1.9669999999999999,70.71,1290996.0,29.98,8069.0,Europe & Central Asia
Estonia,1966,1.9869999999999999,70.68,1306197.0,28.76,8368.0,Europe & Central Asia
Estonia,1967,2.012,70.97,1321132.0,27.82,8647.0,Europe & Central Asia
Estonia,1968,2.041,70.59,1335846.0,28.0,9066.0,Europe & Central Asia
Estonia,1969,2.07,70.28,1350454.0,25.93,9109.0,Europe & Central Asia
Estonia,1970,2.097,70.39,1365002.0,27.16,9721.0,Europe & Central Asia
Estonia,1971,2.1180000000000003,70.59,1379574.0,26.31,9885.0,Europe & Central Asia
Estonia,1972,2.129,70.35,1394029.0,24.14,9844.0,Europe & Central Asia
Estonia,1973,2.1319999999999997,70.7,1407932.0,24.33,10573.0,Europe & Central Asia
Estonia,1974,2.125,70.8,1420709.0,26.68,10839.0,Europe & Central Asia
Estonia,1975,2.112,70.12,1431998.0,26.22,10829.0,Europe & Central Asia
Estonia,1976,2.095,69.74,1441551.0,26.44,11297.0,Europe & Central Asia
Estonia,1977,2.079,69.86,1449609.0,27.2,11525.0,Europe & Central Asia
Estonia,1978,2.066,69.72,1456892.0,25.52,11778.0,Europe & Central Asia
Estonia,1979,2.06,69.5,1464417.0,27.69,11690.0,Europe & Central Asia
Estonia,1980,2.063,69.59,1472898.0,27.1,11676.0,Europe & Central Asia
Estonia,1981,2.0780000000000003,69.46,1482176.0,26.2,11753.0,Europe & Central Asia
Estonia,1982,2.103,69.86,1491897.0,25.3,12010.0,Europe & Central Asia
Estonia,1983,2.134,69.78,1502292.0,24.5,12358.0,Europe & Central Asia
Estonia,1984,2.166,69.65,1513617.0,23.8,12470.0,Europe & Central Asia
Estonia,1985,2.189,69.79,1525790.0,23.1,12540.0,Europe & Central Asia
Estonia,1986,2.193,70.93,1539549.0,22.6,13014.0,Europe & Central Asia
Estonia,1987,2.171,70.94,1554175.0,22.0,13144.0,Europe & Central Asia
Estonia,1988,2.121,70.98,1566396.0,21.5,13392.0,Europe & Central Asia
Estonia,1989,2.043,70.53,1571840.0,20.9,13601.0,Europe & Central Asia
Estonia,1990,1.943,69.9,1567631.0,20.2,13260.0,Europe & Central Asia
Estonia,1991,1.828,69.8,1552370.0,19.5,12008.0,Europe & Central Asia
Estonia,1992,1.7109999999999999,69.14,1527660.0,18.7,10523.0,Europe & Central Asia
Estonia,1993,1.6019999999999999,68.19,1497364.0,17.8,9870.0,Europe & Central Asia
Estonia,1994,1.507,66.67,1467016.0,16.8,9870.0,Europe & Central Asia
Estonia,1995,1.432,67.72,1440710.0,15.8,10464.0,Europe & Central Asia
Estonia,1996,1.3780000000000001,69.94,1419727.0,14.8,11245.0,Europe & Central Asia
Estonia,1997,1.3419999999999999,70.13,1403188.0,13.8,12709.0,Europe & Central Asia
Estonia,1998,1.32,69.72,1390414.0,12.8,13705.0,Europe & Central Asia
Estonia,1999,1.3119999999999998,70.5,1379962.0,11.9,13723.0,Europe & Central Asia
Estonia,2000,1.319,70.8,1370749.0,11.0,14877.0,Europe & Central Asia
Estonia,2001,1.341,70.67,1362823.0,10.2,15894.0,Europe & Central Asia
Estonia,2002,1.3769999999999998,71.23,1356644.0,9.4,16974.0,Europe & Central Asia
Estonia,2003,1.422,71.82,1351955.0,8.6,18359.0,Europe & Central Asia
Estonia,2004,1.472,72.29,1348449.0,7.9,19665.0,Europe & Central Asia
Estonia,2005,1.5219999999999998,72.96,1345857.0,7.3,21651.0,Europe & Central Asia
Estonia,2006,1.565,73.13,1344038.0,6.7,24047.0,Europe & Central Asia
Estonia,2007,1.598,73.14,1342873.0,6.1,26066.0,Europe & Central Asia
Estonia,2008,1.619,73.23,1342145.0,5.5,24743.0,Europe & Central Asia
Estonia,2009,1.6280000000000001,73.915,1341629.0,5.0,21137.0,Europe & Central Asia
Estonia,2010,1.625,74.094,1341140.0,4.5,21710.0,Europe & Central Asia
Estonia,2011,1.617,74.226,1340537.0,4.1,23576.0,Europe & Central Asia
Estonia,2012,1.609,74.335,1339762.0,3.7,24761.0,Europe & Central Asia
Estonia,2013,1.604,74.441,1338832.0,3.4,25254.0,Europe & Central Asia
Ethiopia,1964,6.867000000000001,40.2,24846785.0,255.99,698.0,Sub-Saharan Africa
Ethiopia,1965,6.864,39.0,25480202.0,248.9,727.0,Sub-Saharan Africa
Ethiopia,1966,6.867000000000001,40.0,26128435.0,242.0,746.0,Sub-Saharan Africa
Ethiopia,1967,6.88,42.027,26790992.0,241.5,777.0,Sub-Saharan Africa
Ethiopia,1968,6.903,42.357,27476546.0,241.0,800.0,Sub-Saharan Africa
Ethiopia,1969,6.937,42.663000000000004,28197484.0,241.2,810.0,Sub-Saharan Africa
Ethiopia,1970,6.978,42.949,28959382.0,241.1,778.0,Sub-Saharan Africa
Ethiopia,1971,7.02,43.218999999999994,29777985.0,241.2,792.0,Sub-Saharan Africa
Ethiopia,1972,7.06,43.1,30642920.0,241.1,803.0,Sub-Saharan Africa
Ethiopia,1973,7.093999999999999,41.0,31503206.0,241.0,799.0,Sub-Saharan Africa
Ethiopia,1974,7.121,38.9,32289683.0,241.0,780.0,Sub-Saharan Africa
Ethiopia,1975,7.143,40.0,32958964.0,241.5,729.0,Sub-Saharan Africa
Ethiopia,1976,7.167000000000001,44.118,33486288.0,242.1,716.0,Sub-Saharan Africa
Ethiopia,1977,7.195,43.7,33903618.0,242.7,704.0,Sub-Saharan Africa
Ethiopia,1978,7.23,43.4,34294030.0,243.0,655.0,Sub-Saharan Africa
Ethiopia,1979,7.271,44.1,34773640.0,242.8,713.0,Sub-Saharan Africa
Ethiopia,1980,7.316,44.2,35426282.0,241.6,715.0,Sub-Saharan Africa
Ethiopia,1981,7.36,44.3,36282554.0,239.3,717.0,Sub-Saharan Africa
Ethiopia,1982,7.397,44.4,37319328.0,236.0,704.0,Sub-Saharan Africa
Ethiopia,1983,7.4239999999999995,44.0,38500829.0,232.0,736.0,Sub-Saharan Africa
Ethiopia,1984,7.437,41.0,39768079.0,227.6,696.0,Sub-Saharan Africa
Ethiopia,1985,7.435,37.0,41077517.0,223.4,597.0,Sub-Saharan Africa
Ethiopia,1986,7.417999999999999,43.0,42417873.0,219.3,635.0,Sub-Saharan Africa
Ethiopia,1987,7.3870000000000005,45.591,43802479.0,215.5,700.0,Sub-Saharan Africa
Ethiopia,1988,7.347,46.07899999999999,45240322.0,212.0,682.0,Sub-Saharan Africa
Ethiopia,1989,7.297999999999999,46.531000000000006,46747612.0,208.4,657.0,Sub-Saharan Africa
Ethiopia,1990,7.246,46.948,48333261.0,204.6,653.0,Sub-Saharan Africa
Ethiopia,1991,7.193,47.348,49998845.0,200.2,585.0,Sub-Saharan Africa
Ethiopia,1992,7.143,47.763000000000005,51730288.0,195.0,516.0,Sub-Saharan Africa
Ethiopia,1993,7.093999999999999,48.218,53502211.0,188.9,564.0,Sub-Saharan Africa
Ethiopia,1994,7.046,48.717,55281054.0,182.0,562.0,Sub-Saharan Africa
Ethiopia,1995,6.995,49.257,57042197.0,175.0,578.0,Sub-Saharan Africa
Ethiopia,1996,6.935,49.825,58774378.0,168.3,630.0,Sub-Saharan Africa
Ethiopia,1997,6.861000000000001,50.407,60481739.0,162.0,630.0,Sub-Saharan Africa
Ethiopia,1998,6.769,50.997,62174171.0,156.2,591.0,Sub-Saharan Africa
Ethiopia,1999,6.659,51.603,63868806.0,150.8,604.0,Sub-Saharan Africa
Ethiopia,2000,6.529,52.245,65577897.0,145.1,623.0,Sub-Saharan Africa
Ethiopia,2001,6.38,52.952,67303731.0,139.0,656.0,Sub-Saharan Africa
Ethiopia,2002,6.218,53.742,69040669.0,132.2,647.0,Sub-Saharan Africa
Ethiopia,2003,6.046,54.619,70784012.0,124.8,615.0,Sub-Saharan Africa
Ethiopia,2004,5.87,55.573,72526620.0,117.0,679.0,Sub-Saharan Africa
Ethiopia,2005,5.693,56.585,74263861.0,109.1,738.0,Sub-Saharan Africa
Ethiopia,2006,5.52,57.63,75993403.0,101.3,796.0,Sub-Saharan Africa
Ethiopia,2007,5.353,58.67,77718436.0,93.8,863.0,Sub-Saharan Africa
Ethiopia,2008,5.193,59.673,79446419.0,86.9,931.0,Sub-Saharan Africa
Ethiopia,2009,5.043,60.617,81187751.0,80.8,986.0,Sub-Saharan Africa
Ethiopia,2010,4.902,61.486000000000004,82949541.0,75.7,1081.0,Sub-Saharan Africa
Ethiopia,2011,4.769,62.271,84734262.0,71.3,1171.0,Sub-Saharan Africa
Ethiopia,2012,4.6419999999999995,62.983000000000004,86538534.0,67.7,1240.0,Sub-Saharan Africa
Ethiopia,2013,4.519,63.635,88356373.0,64.6,1336.0,Sub-Saharan Africa
Fiji,1964,5.676,57.545,450447.0,61.7,3671.0,East Asia & Pacific
Fiji,1965,5.475,57.95,463885.0,60.0,3471.0,East Asia & Pacific
Fiji,1966,5.278,58.35,476334.0,58.5,3382.0,East Asia & Pacific
Fiji,1967,5.083,58.74100000000001,487922.0,57.3,3744.0,East Asia & Pacific
Fiji,1968,4.8919999999999995,59.123000000000005,498903.0,56.4,3953.0,East Asia & Pacific
Fiji,1969,4.71,59.495,509680.0,55.8,3971.0,East Asia & Pacific
Fiji,1970,4.543,59.857,520555.0,55.3,4384.0,East Asia & Pacific
Fiji,1971,4.397,60.207,531631.0,54.9,4590.0,East Asia & Pacific
Fiji,1972,4.275,60.54600000000001,542846.0,54.6,4834.0,East Asia & Pacific
Fiji,1973,4.178,60.873000000000005,554147.0,54.2,5287.0,East Asia & Pacific
Fiji,1974,4.106,61.191,565426.0,53.6,5319.0,East Asia & Pacific
Fiji,1975,4.053999999999999,61.5,576634.0,52.8,5245.0,East Asia & Pacific
Fiji,1976,4.018,61.803000000000004,587565.0,51.6,5291.0,East Asia & Pacific
Fiji,1977,3.992,62.102,598298.0,50.0,5506.0,East Asia & Pacific
Fiji,1978,3.968,62.397,609387.0,48.2,5510.0,East Asia & Pacific
Fiji,1979,3.9410000000000003,62.68899999999999,621579.0,46.1,6066.0,East Asia & Pacific
Fiji,1980,3.907,62.978,635297.0,44.0,5843.0,East Asia & Pacific
Fiji,1981,3.864,63.262,651006.0,42.0,6066.0,East Asia & Pacific
Fiji,1982,3.813,63.54,668259.0,40.0,5560.0,East Asia & Pacific
Fiji,1983,3.755,63.81100000000001,685461.0,38.3,5208.0,East Asia & Pacific
Fiji,1984,3.693,64.074,700434.0,36.8,5528.0,East Asia & Pacific
Fiji,1985,3.6289999999999996,64.329,711703.0,35.4,5193.0,East Asia & Pacific
Fiji,1986,3.568,64.577,718535.0,34.1,5545.0,East Asia & Pacific
Fiji,1987,3.512,64.818,721637.0,33.0,5160.0,East Asia & Pacific
Fiji,1988,3.465,65.054,722753.0,31.8,5204.0,East Asia & Pacific
Fiji,1989,3.427,65.28399999999999,724404.0,30.8,5583.0,East Asia & Pacific
Fiji,1990,3.398,65.51,728390.0,29.8,5694.0,East Asia & Pacific
Fiji,1991,3.3739999999999997,65.73100000000001,735262.0,28.8,5488.0,East Asia & Pacific
Fiji,1992,3.352,65.94800000000001,744396.0,28.0,5751.0,East Asia & Pacific
Fiji,1993,3.33,66.161,754981.0,27.2,5792.0,East Asia & Pacific
Fiji,1994,3.305,66.37,765725.0,26.6,6002.0,East Asia & Pacific
Fiji,1995,3.2760000000000002,66.575,775651.0,26.2,6073.0,East Asia & Pacific
Fiji,1996,3.2439999999999998,66.777,784713.0,25.8,6291.0,East Asia & Pacific
Fiji,1997,3.2089999999999996,66.976,793165.0,25.4,6087.0,East Asia & Pacific
Fiji,1998,3.1710000000000003,67.172,800685.0,25.1,6108.0,East Asia & Pacific
Fiji,1999,3.1319999999999997,67.365,806927.0,24.8,6594.0,East Asia & Pacific
Fiji,2000,3.09,67.553,811718.0,24.5,6444.0,East Asia & Pacific
Fiji,2001,3.0460000000000003,67.734,814780.0,24.2,6548.0,East Asia & Pacific
Fiji,2002,3.0010000000000003,67.91,816336.0,23.9,6745.0,East Asia & Pacific
Fiji,2003,2.9539999999999997,68.079,817339.0,23.7,6804.0,East Asia & Pacific
Fiji,2004,2.907,68.243,819102.0,23.7,7149.0,East Asia & Pacific
Fiji,2005,2.86,68.405,822553.0,23.7,7169.0,East Asia & Pacific
Fiji,2006,2.8160000000000003,68.567,828046.0,23.8,7253.0,East Asia & Pacific
Fiji,2007,2.7739999999999996,68.733,835267.0,23.9,7128.0,East Asia & Pacific
Fiji,2008,2.736,68.903,843651.0,24.0,7129.0,East Asia & Pacific
Fiji,2009,2.701,69.078,852323.0,24.0,6959.0,East Asia & Pacific
Fiji,2010,2.67,69.258,860623.0,23.9,7098.0,East Asia & Pacific
Fiji,2011,2.641,69.442,868406.0,23.7,7228.0,East Asia & Pacific
Fiji,2012,2.615,69.626,875822.0,23.5,7303.0,East Asia & Pacific
Fiji,2013,2.588,69.81,882863.0,23.2,7502.0,East Asia & Pacific
Finland,1964,2.58,69.37,4545748.0,21.3,12389.0,Europe & Central Asia
Finland,1965,2.46,69.13,4564002.0,20.2,13006.0,Europe & Central Asia
Finland,1966,2.41,69.65,4576277.0,19.3,13269.0,Europe & Central Asia
Finland,1967,2.32,69.83,4583461.0,18.4,13477.0,Europe & Central Asia
Finland,1968,2.15,69.79,4588404.0,17.6,13726.0,Europe & Central Asia
Finland,1969,1.94,69.67,4595003.0,16.9,15058.0,Europe & Central Asia
Finland,1970,1.83,70.36,4605998.0,16.1,16245.0,Europe & Central Asia
Finland,1971,1.7,70.18,4622759.0,15.4,16564.0,Europe & Central Asia
Finland,1972,1.59,70.87,4644371.0,14.6,17722.0,Europe & Central Asia
Finland,1973,1.5,71.38,4668510.0,13.8,18804.0,Europe & Central Asia
Finland,1974,1.62,71.3,4691674.0,13.1,19273.0,Europe & Central Asia
Finland,1975,1.69,71.85,4711432.0,12.2,19409.0,Europe & Central Asia
Finland,1976,1.72,72.0,4726845.0,11.4,19268.0,Europe & Central Asia
Finland,1977,1.69,72.52,4739016.0,10.6,19261.0,Europe & Central Asia
Finland,1978,1.65,73.08,4750001.0,9.9,19608.0,Europe & Central Asia
Finland,1979,1.64,73.37,4762803.0,9.2,20918.0,Europe & Central Asia
Finland,1980,1.63,73.66,4779488.0,8.7,21965.0,Europe & Central Asia
Finland,1981,1.65,73.98,4800928.0,8.2,22279.0,Europe & Central Asia
Finland,1982,1.72,74.55,4826163.0,7.9,22873.0,Europe & Central Asia
Finland,1983,1.74,74.46,4853221.0,7.6,23351.0,Europe & Central Asia
Finland,1984,1.7,74.77,4879235.0,7.4,23926.0,Europe & Central Asia
Finland,1985,1.64,74.44,4902206.0,7.3,24630.0,Europe & Central Asia
Finland,1986,1.6,74.8,4921232.0,7.3,25133.0,Europe & Central Asia
Finland,1987,1.59,74.83,4937130.0,7.2,26086.0,Europe & Central Asia
Finland,1988,1.7,74.79,4951685.0,7.1,27282.0,Europe & Central Asia
Finland,1989,1.71,75.01,4967527.0,6.9,28735.0,Europe & Central Asia
Finland,1990,1.79,75.04,4986441.0,6.7,28599.0,Europe & Central Asia
Finland,1991,1.8,75.45,5009160.0,6.4,26761.0,Europe & Central Asia
Finland,1992,1.85,75.7,5034766.0,6.1,25726.0,Europe & Central Asia
Finland,1993,1.81,75.94,5061394.0,5.8,25414.0,Europe & Central Asia
Finland,1994,1.85,76.64,5086368.0,5.5,26301.0,Europe & Central Asia
Finland,1995,1.81,76.66,5107802.0,5.2,27303.0,Europe & Central Asia
Finland,1996,1.76,76.94,5125177.0,4.9,28210.0,Europe & Central Asia
Finland,1997,1.75,77.13,5139257.0,4.7,29884.0,Europe & Central Asia
Finland,1998,1.71,77.34,5151024.0,4.6,31423.0,Europe & Central Asia
Finland,1999,1.73,77.53,5161995.0,4.4,32743.0,Europe & Central Asia
Finland,2000,1.73,77.76,5173370.0,4.3,34517.0,Europe & Central Asia
Finland,2001,1.73,78.23,5185180.0,4.2,35327.0,Europe & Central Asia
Finland,2002,1.72,78.37,5197305.0,4.1,35834.0,Europe & Central Asia
Finland,2003,1.76,78.63,5210595.0,4.0,36461.0,Europe & Central Asia
Finland,2004,1.8,78.96,5226067.0,3.9,37783.0,Europe & Central Asia
Finland,2005,1.8,79.09,5244342.0,3.8,38700.0,Europe & Central Asia
Finland,2006,1.84,79.49,5265936.0,3.6,40115.0,Europe & Central Asia
Finland,2007,1.83,79.53,5290431.0,3.5,42016.0,Europe & Central Asia
Finland,2008,1.85,79.699,5316334.0,3.3,42122.0,Europe & Central Asia
Finland,2009,1.86,79.783,5341546.0,3.2,38455.0,Europe & Central Asia
Finland,2010,1.87,79.987,5364546.0,3.0,39425.0,Europe & Central Asia
Finland,2011,1.83,80.18,5384770.0,2.9,40251.0,Europe & Central Asia
Finland,2012,1.8,80.362,5402627.0,2.7,39489.0,Europe & Central Asia
Finland,2013,1.8530000000000002,80.535,5418763.0,2.6,38788.0,Europe & Central Asia
France,1964,2.8,71.32,48194218.0,23.4,13969.0,Europe & Central Asia
France,1965,2.772,71.15,48754817.0,22.3,14514.0,Europe & Central Asia
France,1966,2.73,71.56,49238715.0,21.4,15158.0,Europe & Central Asia
France,1967,2.679,71.55,49655097.0,20.6,15759.0,Europe & Central Asia
France,1968,2.6210000000000004,71.54,50026522.0,19.9,16321.0,Europe & Central Asia
France,1969,2.557,71.27,50387730.0,19.1,17339.0,Europe & Central Asia
France,1970,2.488,72.16,50763212.0,18.2,18185.0,Europe & Central Asia
France,1971,2.412,72.13,51161640.0,17.4,18891.0,Europe & Central Asia
France,1972,2.327,72.38,51572812.0,16.6,19570.0,Europe & Central Asia
France,1973,2.237,72.54,51980081.0,15.9,20486.0,Europe & Central Asia
France,1974,2.144,72.89,52358648.0,15.4,20997.0,Europe & Central Asia
France,1975,2.055,72.98,52691826.0,15.0,20851.0,Europe & Central Asia
France,1976,1.9769999999999999,73.22,52974009.0,14.5,21661.0,Europe & Central Asia
France,1977,1.915,73.83,53214788.0,13.9,22270.0,Europe & Central Asia
France,1978,1.871,73.95,53431051.0,13.3,22928.0,Europe & Central Asia
France,1979,1.845,74.26,53646954.0,12.8,23647.0,Europe & Central Asia
France,1980,1.834,74.35,53880143.0,12.4,23962.0,Europe & Central Asia
France,1981,1.8359999999999999,74.51,54135673.0,11.9,24186.0,Europe & Central Asia
France,1982,1.8419999999999999,74.89,54408866.0,11.5,24753.0,Europe & Central Asia
France,1983,1.8459999999999999,74.87,54695692.0,11.1,25188.0,Europe & Central Asia
France,1984,1.847,75.37,54988578.0,10.7,25497.0,Europe & Central Asia
France,1985,1.841,75.47,55281465.0,10.3,25917.0,Europe & Central Asia
France,1986,1.827,75.75,55575215.0,10.0,26453.0,Europe & Central Asia
France,1987,1.81,76.34,55870924.0,9.8,26963.0,Europe & Central Asia
France,1988,1.791,76.57,56162822.0,9.6,28101.0,Europe & Central Asia
France,1989,1.771,76.69,56443567.0,9.3,28942.0,Europe & Central Asia
France,1990,1.7519999999999998,76.98,56708260.0,9.0,29476.0,Europe & Central Asia
France,1991,1.736,77.17,56956057.0,8.6,29707.0,Europe & Central Asia
France,1992,1.724,77.46,57189616.0,8.1,30033.0,Europe & Central Asia
France,1993,1.7169999999999999,77.5,57412239.0,7.6,29719.0,Europe & Central Asia
France,1994,1.7169999999999999,77.94,57628904.0,7.0,30303.0,Europe & Central Asia
