id, name, rating, position, height, foot, rare, pace, shooting, passing, dribbling, defending, heading, diving, handling, kicking, reflexes, speed, positioning
139795, Kenny Thompson, 66, D, 183, Left, 0, 76, 56, 57, 46, 65, 72, , , , , ,
139797, Sherjill MacDonald, 66, A, 184, Right, 0, 80, 65, 53, 72, 54, 74, , , , , ,
139801, Sean St. Ledger, 70, D, 181, Right, 0, 73, 46, 52, 58, 73, 76, , , , , ,
139821, Neil Mellor, 65, A, 184, Right, 0, 66, 64, 52, 63, 56, 68, , , , , ,
139829, Karim Djellabi, 63, D, 170, Left, 0, 66, 47, 62, 58, 66, 54, , , , , ,
139836, Carl Medjani, 68, D, 183, Right, 0, 58, 47, 52, 47, 72, 71, , , , , ,
139837, Andreas Johansson, 67, M, 179, Right, 0, 59, 62, 63, 67, 58, 69, , , , , ,
139843, Michel Bastos, 83, M, 179, Left, 1, 86, 83, 82, 83, 69, 69, , , , , ,
139860, Jérémy Morel, 74, D, 172, Left, 1, 82, 65, 73, 71, 72, 73, , , , , ,
139862, Joris Marveaux, 75, M, 178, Right, 0, 61, 55, 69, 59, 75, 74, , , , , ,
139865, Zbigniew Małkowski, 56, GK, 188, Right, 0, , , , , , , 58, 50, 57, 61, 21, 55
139866, Glenn Loovens, 69, D, 187, Left, 0, 68, 20, 37, 57, 70, 69, , , , , ,
139869, Wesley Sneijder, 88, M, 170, Right, 1, 79, 80, 88, 84, 63, 49, , , , , ,
139871, Mark-Jan Fledderus, 68, M, 178, Left, 0, 65, 72, 66, 66, 67, 59, , , , , ,
139882, Felipe Baloy, 71, D, 186, Right, 1, 64, 54, 51, 56, 77, 63, , , , , ,
139968, Vincent Enyeama, 77, GK, 180, Right, 0, , , , , , , 78, 77, 75, 84, 57, 75
139995, Ibra Kébé, 63, M, 185, Left, 0, 48, 42, 54, 49, 68, 73, , , , , ,
140008, Morais, 73, M, 175, Right, 1, 75, 70, 69, 78, 52, 56, , , , , ,
140029, Óscar Pérez, 68, GK, 173, Right, 0, , , , , , , 70, 66, 62, 72, 42, 72
140034, Melvin Brown, 64, D, 175, Right, 1, 55, 49, 53, 40, 70, 73, , , , , ,
140035, Ricardo Osorio, 70, D, 173, Right, 0, 70, 46, 67, 65, 66, 74, , , , , ,
140038, Juan Pablo Rodríguez, 69, M, 167, Right, 1, 68, 71, 74, 70, 64, 55, , , , , ,
14005, Gary Mason, 61, M, 173, Left, 0, 55, 37, 54, 60, 64, 73, , , , , ,
140057, Du Ri Cha, 69, D, 181, Right, 1, 84, 56, 67, 71, 70, 62, , , , , ,
140085, Michael Nelson, 65, D, 188, Right, 0, 32, 29, 37, 44, 70, 76, , , , , ,
140089, Bruno Moraes, 69, A, 180, Right, 0, 71, 65, 48, 68, 52, 69, , , , , ,
140119, Kevin Thomson, 70, M, 180, Left, 0, 75, 62, 70, 72, 71, 69, , , , , ,
140121, Aldo De Nigris, 72, A, 184, Right, 1, 68, 70, 62, 66, 63, 82, , , , , ,
140140, Sinha, 73, M, 164, Right, 1, 59, 68, 73, 73, 49, 67, , , , , ,
140141, Vicente Sánchez, 73, A, 170, Left, 1, 86, 70, 67, 80, 50, 71, , , , , ,
140144, Amaury Ponce, 64, D, 179, Right, 1, 64, 62, 66, 63, 64, 57, , , , , ,
140153, Miguel Almazán, 62, D, 179, Right, 0, 54, 41, 60, 47, 63, 62, , , , , ,
140155, Marvin Cabrera, 66, D, 173, Right, 0, 71, 52, 64, 60, 65, 61, , , , , ,
140156, Juan Carlos Cacho, 67, A, 178, Right, 0, 73, 66, 58, 64, 56, 64, , , , , ,
140161, Aarón Galindo, 69, D, 182, Right, 0, 59, 40, 61, 58, 69, 70, , , , , ,
140164, Yosgart Gutiérrez, 65, GK, 187, Right, 0, , , , , , , 63, 65, 63, 68, 44, 69
140168, Mario Ortiz, 65, A, 179, Right, 0, 69, 64, 61, 65, 55, 63, , , , , ,
140200, Daisuke Matsui, 71, M, 175, Right, 1, 74, 71, 69, 78, 48, 58, , , , , ,
140210, Neill Collins, 64, D, 191, Right, 0, 47, 36, 44, 48, 65, 64, , , , , ,
140222, Paulo Da Silva, 75, D, 180, Right, 0, 56, 58, 65, 57, 76, 78, , , , , ,
140232, Duilio Davino, 66, D, 180, Right, 0, 48, 45, 61, 45, 67, 73, , , , , ,
140233, Guillermo Ochoa, 76, GK, 183, Right, 0, , , , , , , 82, 68, 75, 81, 47, 72
140251, Jaime Lozano, 69, M, 172, Left, 0, 67, 66, 71, 66, 69, 67, , , , , ,
140253, Francisco Fonseca, 65, A, 187, Right, 0, 55, 64, 62, 60, 50, 64, , , , , ,
140256, Darío Verón, 75, D, 179, Right, 0, 70, 54, 62, 58, 77, 79, , , , , ,
140257, Alejandro Palacios, 69, GK, 184, Left, 0, , , , , , , 73, 61, 68, 76, 47, 69
140262, David Toledo, 69, M, 167, Left, 0, 72, 62, 66, 72, 58, 59, , , , , ,
140274, Daniel Díaz, 78, D, 182, Right, 1, 50, 52, 58, 45, 82, 80, , , , , ,
140276, César Delgado, 78, A, 175, Right, 0, 84, 72, 75, 82, 55, 65, , , , , ,
140293, Antonio Mirante, 76, GK, 193, Right, 0, , , , , , , 80, 79, 67, 77, 60, 74
140300, Peter Cherrie, 56, GK, 188, Right, 0, , , , , , , 57, 56, 59, 57, 25, 55
140384, Jô, 74, A, 189, Left, 1, 80, 71, 60, 77, 53, 75, , , , , ,
140393, Waldo Ponce, 69, D, 182, Right, 0, 58, 54, 50, 47, 73, 71, , , , , ,
140415, Leon Britton, 68, M, 165, Right, 0, 69, 46, 68, 75, 61, 50, , , , , ,
140417, Andy Robinson, 65, A, 173, Right, 0, 66, 65, 61, 66, 57, 59, , , , , ,
140418, Richard Duffy, 64, D, 181, Right, 0, 74, 32, 54, 57, 64, 72, , , , , ,
140420, Brian Murphy, 66, GK, 183, Right, 0, , , , , , , 64, 70, 57, 69, 34, 67
140422, Alex Baptiste, 69, D, 180, Right, 0, 77, 23, 39, 32, 73, 75, , , , , ,
140423, Jake Buxton, 62, D, 180, Right, 0, 59, 17, 44, 27, 63, 66, , , , , ,
140424, Chris Beardsley, 55, A, 183, Right, 0, 64, 49, 46, 54, 54, 60, , , , , ,
140440, Cliff Byrne, 59, D, 183, Right, 1, 39, 19, 42, 55, 70, 64, , , , , ,
140442, Andy Butler, 65, D, 183, Left, 0, 55, 28, 48, 38, 69, 74, , , , , ,
140445, Steven MacLean, 60, A, 180, Right, 0, 56, 58, 45, 58, 55, 65, , , , , ,
140451, Michael Kightly, 72, M, 173, Right, 0, 79, 62, 69, 75, 53, 58, , , , , ,
140453, Paddy McCourt, 70, M, 180, Right, 1, 71, 68, 61, 82, 46, 53, , , , , ,
140483, Luca Mazzoni, 63, GK, 190, Right, 1, , , , , , , 60, 60, 50, 68, 50, 66
140488, Damiano Ferronetti, 71, D, 185, Right, 0, 65, 46, 69, 61, 72, 67, , , , , ,
140496, Michelangelo Minieri, 61, D, 183, Left, 0, 55, 36, 38, 43, 65, 64, , , , , ,
140497, Ross Wallace, 71, M, 167, Left, 0, 79, 66, 71, 69, 54, 62, , , , , ,
140498, David Marshall, 69, GK, 191, Right, 0, , , , , , , 72, 68, 67, 70, 45, 68
140507, Paul Quinn, 62, D, 185, Right, 0, 58, 31, 54, 57, 66, 72, , , , , ,
140522, Chris, 75, D, 185, Right, 0, 57, 46, 64, 57, 76, 75, , , , , ,
140529, Džemal Berberović, 66, D, 182, Right, 0, 71, 38, 62, 63, 66, 66, , , , , ,
140535, Moritz Volz, 66, D, 178, Right, 0, 68, 49, 61, 60, 68, 66, , , , , ,
140556, Albin Ebondo, 72, D, 183, Right, 0, 77, 44, 71, 67, 73, 69, , , , , ,
140595, Nenad Djordjević, 71, D, 183, Right, 0, 63, 59, 71, 51, 66, 75, , , , , ,
140596, Milan Dudić, 67, D, 184, Right, 0, 52, 28, 48, 56, 69, 78, , , , , ,
140601, Nemanja Vidić, 89, D, 189, Right, 1, 67, 44, 58, 52, 89, 91, , , , , ,
140607, Ivica Iliev, 71, A, 182, Right, 0, 79, 64, 59, 75, 54, 54, , , , , ,
140620, Ragnar Klavan, 68, D, 186, Left, 0, 64, 46, 65, 61, 70, 66, , , , , ,
140630, Joel Lindpere, 73, M, 178, Left, 1, 61, 71, 75, 69, 66, 59, , , , , ,
140664, Daniel Bogdanovic, 66, A, 187, Right, 0, 64, 65, 55, 70, 48, 62, , , , , ,
140687, Stanislav Ivanov, 67, M, 182, Right, 0, 67, 63, 67, 70, 61, 61, , , , , ,
140755, David Siradze, 70, M, 185, Right, 0, 75, 67, 72, 66, 51, 63, , , , , ,
140798, Georgi Peev, 72, M, 182, Right, 1, 61, 71, 74, 72, 62, 64, , , , , ,
140906, Erjon Bogdani, 71, A, 191, Right, 1, 48, 66, 51, 61, 60, 82, , , , , ,
140975, Michael Duff, 68, D, 185, Right, 0, 51, 36, 49, 57, 69, 68, , , , , ,
141001, Tal Ben-Haim, 70, D, 185, Left, 0, 52, 38, 48, 48, 72, 75, , , , , ,
14106, Ross Tokely, 60, D, 191, Right, 1, 40, 17, 47, 46, 74, 67, , , , , ,
141086, Karol Kisel, 64, M, 173, Right, 1, 59, 69, 66, 65, 66, 58, , , , , ,
141092, Radoslav Zabavník, 68, D, 180, Right, 0, 65, 59, 53, 55, 71, 72, , , , , ,
141099, Adam Birchall, 59, A, 168, Right, 1, 76, 60, 38, 55, 35, 46, , , , , ,
141106, Matej Mavrič, 60, D, 187, Right, 0, 52, 50, 45, 31, 65, 66, , , , , ,
141111, Zlatko Dedič, 68, A, 182, Right, 1, 82, 67, 56, 72, 53, 64, , , , , ,
1412, Ryan Nelsen, 77, D, 183, Right, 1, 46, 37, 48, 40, 80, 85, , , , , ,
141200, Emir Spahić, 78, D, 183, Left, 1, 55, 44, 59, 47, 80, 81, , , , , ,
141264, Mato Neretljak, 66, D, 186, Left, 0, 52, 68, 59, 59, 69, 74, , , , , ,
141272, Zdeněk Pospěch, 73, D, 174, Right, 1, 75, 67, 72, 69, 72, 70, , , , , ,
141284, Roland Juhász, 74, D, 193, Right, 0, 51, 52, 57, 46, 75, 75, , , , , ,
141286, Krisztián Vadócz, 72, M, 188, Right, 1, 55, 71, 69, 62, 70, 63, , , , , ,
141308, Giourkas Seitaridis, 68, D, 185, Right, 0, 63, 47, 68, 67, 71, 64, , , , , ,
141309, Konstantinos Chalkias, 71, GK, 199, Right, 1, , , , , , , 71, 69, 76, 74, 60, 68
141645, Eric Abidal, 81, D, 186, Left, 1, 78, 36, 74, 62, 82, 77, , , , , ,
142101, Cláudio Maldonado, 74, M, 174, Right, 1, 61, 53, 72, 71, 74, 65, , , , , ,
142241, Freddy Adu, 69, A, 170, Left, 0, 74, 66, 67, 80, 42, 52, , , , , ,
142244, Boris Hüttenbrenner, 58, M, 189, Right, 0, 63, 43, 58, 56, 65, 62, , , , , ,
142258, Sammy Bossut, 68, GK, 186, Right, 0, , , , , , , 71, 67, 62, 72, 62, 64
142284, Glenn Cronin, 58, M, 176, Right, 0, 58, 40, 58, 36, 57, 55, , , , , ,
142289, Gavin Williams, 62, M, 178, Right, 0, 57, 60, 63, 59, 57, 59, , , , , ,
142291, Stuart Drummond, 58, M, 188, Right, 0, 50, 60, 57, 58, 60, 65, , , , , ,
142313, Reynald Lemaître, 69, D, 175, Left, 0, 66, 54, 66, 66, 67, 72, , , , , ,
142318, Cristian Raúl Ledesma, 72, M, 178, Right, 0, 69, 56, 71, 67, 71, 69, , , , , ,
142319, Tobias Rathgeb, 65, M, 173, Left, 0, 61, 61, 66, 70, 58, 49, , , , , ,
142321, Giorgos Fotakis, 73, M, 177, Right, 1, 71, 77, 74, 75, 65, 62, , , , , ,
142329, Alexandros Tziolis, 72, M, 189, Right, 0, 54, 68, 70, 58, 75, 64, , , , , ,
142344, Elyaniv Barda, 74, A, 178, Right, 1, 77, 71, 69, 75, 54, 70, , , , , ,
142359, Alessandro Lucarelli, 73, D, 183, Left, 0, 58, 55, 66, 48, 74, 74, , , , , ,
142385, Aleksander Kwiek, 67, M, 176, Right, 0, 66, 60, 62, 66, 63, 64, , , , , ,
142402, Daniel Niculae, 68, A, 185, Right, 0, 64, 63, 58, 65, 55, 72, , , , , ,
142422, Alexandr Makarov, 66, GK, 198, Right, 0, , , , , , , 68, 66, 73, 70, 40, 60
142451, Álvaro Antón, 67, M, 175, Right, 0, 71, 67, 62, 70, 44, 50, , , , , ,
142454, Verza, 64, M, 183, Right, 1, 57, 61, 72, 53, 58, 50, , , , , ,
142455, Iñigo Calderón, 66, D, 180, Right, 0, 63, 48, 65, 71, 65, 69, , , , , ,
142579, Boban Grnčarov, 65, D, 194, Right, 1, 44, 34, 51, 36, 72, 57, , , , , ,
142603, Daniel Ludueña, 73, M, 175, Right, 1, 65, 75, 72, 74, 47, 57, , , , , ,
142627, Jorge Andrés Martínez, 74, A, 181, Right, 1, 62, 71, 71, 82, 62, 81, , , , , ,
142707, Lisandro López, 84, A, 174, Right, 1, 78, 82, 74, 80, 67, 77, , , , , ,
142708, Diego Milito, 81, A, 183, Right, 0, 79, 75, 66, 81, 57, 78, , , , , ,
142747, Franco Costanzo, 72, GK, 188, Right, 1, , , , , , , 78, 61, 82, 81, 60, 65
142750, Lucho González, 82, M, 185, Right, 1, 73, 79, 84, 78, 72, 75, , , , , ,
142753, Lucas Mareque, 70, D, 175, Right, 0, 73, 46, 62, 63, 72, 65, , , , , ,
142754, Javier Mascherano, 86, M, 174, Right, 1, 68, 61, 72, 70, 84, 68, , , , , ,
142773, Walter Montillo, 82, M, 171, Right, 1, 82, 76, 80, 86, 53, 59, , , , , ,
142774, Claudio Morel Rodríguez, 68, D, 175, Left, 0, 73, 59, 62, 62, 69, 70, , , , , ,
142775, Agustín Orión, 72, GK, 189, Right, 1, , , , , , , 67, 74, 69, 69, 44, 78
142780, Gonzalo Rodríguez, 77, D, 182, Right, 0, 62, 48, 61, 46, 78, 78, , , , , ,
142782, Sebastián Saja, 72, GK, 189, Left, 1, , , , , , , 77, 70, 64, 74, 23, 69
142784, Pablo Zabaleta, 76, D, 177, Right, 0, 70, 57, 74, 73, 78, 75, , , , , ,
142822, Jonás Gutiérrez, 79, M, 183, Right, 0, 79, 71, 76, 80, 69, 65, , , , , ,
142829, Leandro Somoza, 71, M, 185, Right, 0, 70, 53, 65, 64, 71, 74, , , , , ,
142938, Germán Denis, 76, A, 183, Right, 0, 68, 72, 58, 70, 62, 82, , , , , ,
142942, Javier Gandolfi, 67, D, 178, Left, 0, 42, 35, 56, 46, 69, 67, , , , , ,
142959, Mariano Barbosa, 65, GK, 185, Right, 0, , , , , , , 68, 61, 68, 69, 67, 60
142966, Jesús Dátolo, 76, A, 177, Left, 0, 75, 70, 75, 82, 53, 55, , , , , ,
142989, José María Calvo, 69, D, 175, Right, 0, 72, 58, 66, 56, 71, 71, , , , , ,
143001, Carlos Tévez, 88, A, 172, Right, 1, 84, 87, 75, 83, 69, 74, , , , , ,
143018, Germán Herrera, 73, A, 181, Right, 1, 77, 67, 57, 70, 61, 78, , , , , ,
143031, Jair Benítez, 66, D, 170, Left, 1, 83, 55, 61, 66, 68, 65, , , , , ,
143032, Ismael Blanco, 72, A, 179, Right, 1, 66, 71, 62, 72, 46, 76, , , , , ,
143055, Martín Romagnoli, 71, M, 170, Right, 0, 64, 58, 66, 58, 73, 71, , , , , ,
143076, Alejandro Gómez, 78, A, 164, Right, 0, 83, 72, 72, 85, 57, 63, , , , , ,
143088, Diego Rivero, 68, M, 166, Right, 0, 70, 56, 73, 67, 55, 57, , , , , ,
143107, Marcos Gelabert, 60, M, 176, Right, 0, 63, 54, 51, 62, 67, 63, , , , , ,
143135, Lucas Lobos, 75, M, 176, Right, 0, 72, 72, 75, 77, 58, 66, , , , , ,
143156, Emiliano Dudar, 66, D, 191, Left, 1, 43, 43, 44, 42, 72, 69, , , , , ,
143160, Damián Manso, 72, M, 169, Left, 1, 73, 68, 73, 73, 58, 61, , , , , ,
143168, Emanuel Rivas, 68, M, 175, Right, 1, 90, 64, 59, 74, 46, 54, , , , , ,
143207, Mauricio Romero, 75, D, 184, Right, 0, 69, 55, 60, 62, 79, 81, , , , , ,
143274, Karel D'Haene, 67, D, 184, Right, 0, 47, 40, 60, 48, 68, 68, , , , , ,
143283, Gökdeniz Karadeniz, 77, M, 168, Right, 0, 84, 70, 72, 82, 52, 57, , , , , ,
143327, Sergey Omelyanchuk, 65, D, 178, Left, 0, 52, 40, 53, 57, 65, 67, , , , , ,
143407, Alessandro, 71, D, 179, Right, 0, 69, 57, 66, 67, 73, 65, , , , , ,
143419, Badr El Kaddouri, 70, D, 177, Left, 1, 82, 39, 74, 63, 70, 67, , , , , ,
143516, Andrés Mendoza, 66, A, 185, Left, 0, 72, 67, 52, 65, 49, 66, , , , , ,
143587, Fernando Belluschi, 79, M, 171, Right, 1, 79, 78, 85, 81, 58, 62, , , , , ,
143590, Leandro Fernández, 73, D, 179, Left, 1, 73, 48, 66, 54, 70, 83, , , , , ,
143601, Mauro Rosales, 71, M, 173, Right, 0, 78, 68, 71, 72, 52, 64, , , , , ,
143645, Tuncay, 75, A, 182, Right, 0, 67, 74, 68, 79, 53, 70, , , , , ,
143666, Milan Jovanović, 77, A, 183, Left, 0, 81, 74, 69, 80, 58, 66, , , , , ,
143671, Stipe Pletikosa, 74, GK, 193, Left, 1, , , , , , , 74, 72, 73, 73, 64, 78
143743, Faryd Mondragón, 72, GK, 191, Right, 1, , , , , , , 67, 76, 67, 68, 33, 79
143744, Ovidiu Petre, 68, M, 189, Right, 0, 61, 59, 67, 60, 72, 67, , , , , ,
143745, Arda Turan, 83, A, 176, Right, 1, 77, 67, 77, 89, 51, 69, , , , , ,
143746, Dániel Tőzsér, 72, M, 185, Left, 1, 53, 76, 77, 68, 65, 61, , , , , ,
1440, Marco Zanchi, 63, D, 177, Left, 0, 55, 36, 39, 43, 67, 67, , , , , ,
144016, Yassin Mikari, 72, D, 172, Left, 1, 82, 55, 71, 69, 68, 59, , , , , ,
144021, Christian Schwegler, 66, D, 177, Right, 0, 72, 46, 60, 62, 65, 65, , , , , ,
144024, David Zibung, 66, GK, 188, Right, 0, , , , , , , 68, 60, 63, 73, 56, 64
144050, Albert Bunjaku, 72, A, 178, Right, 0, 71, 69, 50, 72, 52, 70, , , , , ,
144055, Marcel Herzog, 66, GK, 185, Right, 0, , , , , , , 71, 65, 64, 67, 55, 61
144114, Christian Schlauri, 53, D, 181, Left, 0, 64, 45, 50, 54, 55, 57, , , , , ,
1443, Yacine Abdessadki, 73, M, 175, Right, 0, 75, 64, 70, 75, 64, 71, , , , , ,
144429, Oscar Wendt, 74, D, 181, Left, 1, 79, 66, 76, 66, 75, 69, , , , , ,
144511, Leandro Greco, 74, M, 183, Left, 1, 72, 63, 73, 71, 72, 70, , , , , ,
144521, Paulo Menezes, 63, D, 175, Right, 1, 79, 47, 60, 67, 62, 62, , , , , ,
144543, Cristian Ianu, 64, A, 177, Right, 1, 78, 60, 56, 67, 49, 62, , , , , ,
144589, Muhamed Demiri, 62, M, 180, Left, 0, 60, 54, 61, 64, 59, 55, , , , , ,
144593, Alessandro Iandoli, 64, D, 181, Left, 0, 71, 57, 60, 65, 66, 60, , , , , ,
144622, Raffael, 76, M, 174, Right, 0, 77, 73, 71, 81, 57, 72, , , , , ,
144653, Jérôme Schneider, 54, D, 182, Right, 0, 61, 43, 55, 48, 60, 57, , , , , ,
144655, Gabriel Wüthrich, 57, GK, 185, Right, 0, , , , , , , 57, 54, 54, 62, 65, 55
144727, Sutil, 67, M, 173, Left, 0, 65, 65, 72, 68, 49, 44, , , , , ,
144741, David Prieto, 64, D, 185, Right, 0, 55, 41, 45, 46, 67, 68, , , , , ,
144750, Cifu, 61, D, 173, Right, 0, 69, 43, 54, 53, 63, 59, , , , , ,
144755, Sergio Torres, 62, M, 188, Right, 1, 67, 48, 52, 72, 39, 33, , , , , ,
144799, Mairata, 64, D, 189, Right, 1, 43, 42, 48, 45, 71, 66, , , , , ,
14487, Steve Simonsen, 67, GK, 188, Right, 0, , , , , , , 68, 67, 67, 68, 53, 67
144947, Pepe Díaz, 62, A, 173, Right, 0, 73, 56, 47, 66, 48, 62, , , , , ,
144956, Francis, 71, D, 180, Right, 0, 74, 51, 67, 64, 73, 65, , , , , ,
144968, Mikael Dorsin, 69, D, 182, Left, 0, 71, 55, 72, 70, 72, 73, , , , , ,
145006, David Valle, 62, GK, 190, Right, 1, , , , , , , 56, 70, 54, 57, 45, 68
145042, Edu Navarro, 64, GK, 180, Right, 1, , , , , , , 68, 61, 61, 71, 45, 57
145047, Bruno, 74, D, 181, Right, 1, 69, 43, 73, 58, 77, 62, , , , , ,
145060, Isaac Jové, 63, A, 174, Right, 1, 79, 55, 51, 70, 44, 54, , , , , ,
14510, Albert Meyong Zé, 73, A, 184, Right, 1, 73, 72, 60, 72, 60, 77, , , , , ,
145117, Dorca, 65, M, 182, Left, 0, 57, 52, 59, 49, 70, 59, , , , , ,
145149, Gerard Bordas, 69, A, 177, Left, 0, 73, 63, 61, 72, 48, 50, , , , , ,
145159, Manolo Martínez, 64, D, 182, Right, 1, 29, 46, 51, 43, 72, 53, , , , , ,
145257, Jaime, 67, GK, 188, Right, 0, , , , , , , 66, 71, 59, 69, 53, 63
145269, Pedro Ríos, 74, A, 175, Right, 1, 78, 72, 69, 78, 50, 58, , , , , ,
145374, José Vega, 59, M, 176, Left, 1, 75, 45, 51, 61, 50, 60, , , , , ,
145423, Cabrero, 61, GK, 184, Right, 0, , , , , , , 60, 62, 58, 65, 42, 59
145586, Chema, 68, GK, 187, Right, 0, , , , , , , 69, 63, 59, 71, 46, 68
145591, Miguel Llera, 63, D, 193, Left, 1, 53, 55, 57, 45, 67, 72, , , , , ,
145595, Mantecón, 67, M, 175, Right, 0, 62, 61, 60, 56, 66, 63, , , , , ,
145620, Dealbert, 74, D, 185, Right, 1, 58, 45, 53, 47, 77, 76, , , , , ,
145623, Rodri, 61, M, 181, Right, 0, 43, 52, 53, 51, 66, 61, , , , , ,
145627, Mora, 65, D, 186, Right, 0, 55, 43, 56, 46, 70, 66, , , , , ,
145657, Matamala, 65, M, 182, Right, 0, 51, 56, 67, 60, 59, 41, , , , , ,
145788, Capdevila, 66, M, 180, Left, 0, 65, 65, 67, 69, 50, 53, , , , , ,
145903, Carlos Caballero, 62, M, 178, Right, 1, 62, 58, 66, 60, 50, 48, , , , , ,
146003, Barber, 64, M, 182, Right, 0, 60, 55, 50, 59, 69, 55, , , , , ,
146011, Ikechukwu Uche, 73, A, 175, Right, 1, 75, 69, 47, 78, 51, 73, , , , , ,
146037, Stéphane Pignol, 62, D, 184, Right, 0, 59, 46, 59, 58, 65, 57, , , , , ,
146058, Momo, 69, A, 184, Left, 0, 67, 67, 65, 70, 48, 56, , , , , ,
146059, David García, 65, D, 182, Right, 0, 56, 46, 49, 54, 67, 64, , , , , ,
14607, Paul Thirlwell, 63, M, 180, Left, 0, 53, 42, 64, 49, 64, 62, , , , , ,
146104, Lopez Garai, 68, M, 182, Right, 0, 50, 51, 60, 49, 72, 55, , , , , ,
146111, Mikel Rico, 70, M, 178, Right, 0, 68, 58, 63, 60, 73, 67, , , , , ,
146121, David Barral, 73, A, 183, Right, 1, 76, 72, 58, 75, 56, 73, , , , , ,
146288, Vitolo, 72, M, 168, Right, 0, 73, 68, 71, 72, 70, 63, , , , , ,
146296, Andrés Fernández, 67, GK, 183, Right, 0, , , , , , , 62, 70, 68, 69, 58, 67
146305, Ricardo, 69, M, 186, Right, 0, 43, 62, 67, 58, 68, 56, , , , , ,
146373, Atiba Harris, 64, A, 191, Right, 1, 78, 63, 59, 62, 65, 73, , , , , ,
146377, Cejudo, 72, M, 185, Right, 1, 77, 66, 66, 76, 54, 62, , , , , ,
146435, Marqués, 75, M, 177, Right, 0, 83, 68, 70, 77, 50, 54, , , , , ,
146439, Negredo, 82, A, 186, Left, 1, 67, 82, 60, 77, 60, 81, , , , , ,
146453, Raúl Cámara, 65, D, 172, Right, 0, 79, 52, 56, 64, 64, 62, , , , , ,
146458, Roberto, 71, GK, 181, Right, 1, , , , , , , 77, 67, 65, 76, 64, 64
146459, Saúl, 69, M, 176, Right, 0, 69, 67, 71, 72, 56, 54, , , , , ,
146460, Javi Fuego, 71, M, 181, Right, 0, 66, 65, 65, 63, 70, 58, , , , , ,
146462, Jorge, 64, D, 185, Left, 0, 29, 44, 52, 37, 68, 63, , , , , ,
146464, Migue, 65, D, 185, Right, 0, 58, 44, 34, 47, 71, 64, , , , , ,
146475, Gorka Larrea, 65, M, 182, Right, 0, 59, 52, 57, 59, 68, 68, , , , , ,
146482, Xabi Prieto, 78, M, 185, Right, 0, 67, 71, 82, 81, 52, 57, , , , , ,
146487, Susaeta, 66, M, 177, Right, 1, 59, 70, 74, 67, 49, 52, , , , , ,
146489, Zubiaurre, 62, D, 177, Right, 0, 67, 45, 63, 61, 63, 61, , , , , ,
146501, Óscar Sánchez, 61, D, 180, Left, 0, 68, 50, 61, 53, 63, 61, , , , , ,
146510, Corona, 71, M, 175, Right, 1, 63, 68, 77, 69, 49, 43, , , , , ,
146513, Lafita, 76, A, 188, Right, 0, 73, 69, 72, 78, 52, 59, , , , , ,
146514, Longás, 68, M, 174, Right, 0, 65, 52, 70, 70, 53, 50, , , , , ,
146521, Ripa, 64, D, 177, Left, 1, 75, 41, 64, 60, 61, 63, , , , , ,
146527, Esteban, 67, GK, 179, Left, 0, , , , , , , 69, 66, 73, 64, 44, 70
146530, Dani Alves, 86, D, 171, Right, 1, 93, 75, 84, 83, 80, 76, , , , , ,
146536, Jesús Navas, 84, M, 170, Right, 1, 92, 75, 79, 87, 47, 60, , , , , ,
146545, Córcoles, 63, D, 185, Right, 0, 69, 50, 54, 61, 66, 58, , , , , ,
146558, César Arzo, 74, D, 186, Right, 1, 69, 53, 69, 67, 75, 76, , , , , ,
146562, Santi Cazorla, 84, M, 168, Right, 1, 81, 75, 81, 87, 55, 63, , , , , ,
146577, Iván Alonso, 71, A, 180, Right, 1, 64, 69, 61, 68, 48, 79, , , , , ,
146590, Rubén Pérez, 65, GK, 185, Right, 0, , , , , , , 66, 62, 81, 69, 51, 62
146621, Mario Bermejo, 71, A, 176, Right, 1, 64, 69, 49, 62, 61, 86, , , , , ,
146637, Dani Giménez, 68, GK, 182, Right, 0, , , , , , , 68, 61, 60, 78, 61, 68
146660, Gustavo Munúa, 73, GK, 188, Right, 1, , , , , , , 79, 70, 76, 76, 47, 68
146672, Hérita Ilunga, 70, D, 180, Left, 0, 76, 50, 63, 60, 73, 74, , , , , ,
146674, Héctor Simón, 62, M, 179, Right, 0, 63, 55, 60, 62, 53, 52, , , , , ,
146687, Íñigo Vélez, 63, A, 194, Right, 1, 45, 67, 49, 53, 53, 70, , , , , ,
146689, Tuni, 66, M, 181, Left, 0, 69, 62, 67, 68, 63, 61, , , , , ,
146691, David Cortés, 71, D, 181, Right, 0, 79, 35, 65, 68, 72, 65, , , , , ,
146692, Nenê, 84, M, 181, Left, 1, 80, 81, 83, 86, 52, 67, , , , , ,
146695, Leo Franco, 72, GK, 188, Right, 1, , , , , , , 72, 72, 79, 71, 44, 72
146701, Ramis, 77, D, 182, Right, 0, 58, 61, 64, 56, 78, 76, , , , , ,
146702, Rafita, 66, M, 177, Right, 0, 80, 56, 58, 66, 65, 62, , , , , ,
146704, Guillermo Vallori, 61, D, 191, Right, 0, 50, 49, 54, 53, 66, 71, , , , , ,
146710, Javi Guerrero, 69, A, 176, Left, 0, 62, 69, 63, 72, 46, 60, , , , , ,
146715, Sergio Ortega, 62, D, 182, Right, 0, 50, 42, 56, 46, 66, 63, , , , , ,
146741, Arbeloa, 80, D, 183, Right, 1, 73, 62, 73, 69, 81, 69, , , , , ,
