
   Detailed Statistics  
    Departures 
  
  Airport: Austin-Round Rock, TX - Austin-Bergstrom International (AUS)
  Airline: Southwest Airlines (WN)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  WN,07/19/2015,1354,N289CT,DAL,17:25,17:27,0055 ,0050,2,17:35,0008,0000,0000,0000,0000,0000,
  WN,07/19/2015,1403,N8612K,LAS,11:25,11:22,0165 ,0164,-3,11:33,0011,0000,0000,0000,0000,0000,
  WN,07/19/2015,1694,N466WN,PHX,07:00,07:00,0140 ,0128,0,07:09,0009,0000,0000,0000,0000,0000,
  WN,07/19/2015,1901,N364SW,MCO,10:25,10:24,0155 ,0157,-1,10:34,0010,0000,0000,0000,0000,0000,
  WN,07/19/2015,2263,N755SA,DAL,18:40,19:10,0055 ,0050,30,19:18,0008,0000,0000,0000,0000,0025,
  WN,07/19/2015,2284,N219WN,FLL,16:45,16:45,0165 ,0157,0,16:53,0008,0000,0000,0000,0000,0000,
  WN,07/19/2015,2485,N655WN,ATL,05:45,05:40,0135 ,0134,-5,05:50,0010,0000,0000,0000,0000,0000,
  WN,07/19/2015,2495,N570WN,SNA,07:35,07:33,0180 ,0197,-2,08:10,0037,0000,0000,0015,0000,0000,
  WN,07/19/2015,2876,N454WN,STL,13:25,14:18,0120 ,0113,53,14:27,0009,0006,0000,0000,0000,0040,
  WN,07/19/2015,3047,N8609A,LAS,20:20,20:21,0165 ,0181,1,20:29,0008,0000,0000,0017,0000,0000,
  WN,07/19/2015,3054,N570WN,PDX,18:45,21:44,0245 ,0229,179,21:55,0011,0130,0000,0000,0000,0033,
  WN,07/19/2015,3304,N229WN,ATL,18:10,18:07,0135 ,0141,-3,18:15,0008,0000,0000,0000,0000,0000,
  WN,07/19/2015,3569,N273WN,DAL,14:05,14:03,0055 ,0050,-2,14:11,0008,0000,0000,0000,0000,0000,
  WN,07/19/2015,3933,N551WN,ELP,10:40,10:47,0090 ,0081,7,10:56,0009,0000,0000,0000,0000,0000,
  WN,07/19/2015,3937,N292WN,DAL,08:10,08:11,0060 ,0066,1,08:19,0008,0000,0000,0000,0000,0000,
  WN,07/19/2015,4033,N514SW,MSY,07:50,07:46,0085 ,0079,-4,07:59,0013,0000,0000,0000,0000,0000,
  WN,07/19/2015,4057,N718SW,HOU,18:40,18:55,0050 ,0043,15,19:02,0007,0000,0000,0000,0000,0000,
  WN,07/19/2015,4096,N491WN,BNA,05:30,06:13,0120 ,0118,43,06:21,0008,0041,0000,0000,0000,0000,
  WN,07/19/2015,4116,N8325D,MDW,07:10,07:07,0165 ,0148,-3,07:18,0011,0000,0000,0000,0000,0000,
  WN,07/19/2015,4137,N224WN,SJC,09:20,09:27,0220 ,0205,7,09:37,0010,0000,0000,0000,0000,0000,
  WN,07/19/2015,4141,N658SW,HRL,09:20,09:15,0060 ,0055,-5,09:24,0009,0000,0000,0000,0000,0000,
  WN,07/19/2015,4142,N481WN,LAS,06:05,00:00,0165 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  WN,07/19/2015,4180,N387SW,SAN,11:30,12:03,0175 ,0158,33,12:12,0009,0004,0000,0000,0000,0012,
  WN,07/19/2015,4195,N607SW,ELP,14:25,14:20,0090 ,0081,-5,14:29,0009,0000,0000,0000,0000,0000,
  WN,07/19/2015,4365,N623SW,MCO,08:30,09:21,0155 ,0159,51,09:30,0009,0048,0000,0004,0000,0003,
  WN,07/19/2015,4551,N626SW,DEN,08:30,08:37,0125 ,0121,7,08:47,0010,0000,0000,0000,0000,0000,
  WN,07/19/2015,4630,N620SW,DEN,05:50,05:48,0130 ,0120,-2,05:59,0011,0000,0000,0000,0000,0000,
  WN,07/19/2015,4819,N7750A,PHX,17:25,18:43,0150 ,0130,78,18:51,0008,0058,0000,0000,0000,0000,
  WN,07/19/2015,4913,N7732A,TPA,11:35,11:55,0140 ,0141,20,12:04,0009,0009,0000,0001,0000,0011,
  WN,07/19/2015,4924,N208WN,LAX,16:00,18:13,0185 ,0176,133,18:23,0010,0000,0000,0124,0000,0000,
  WN,07/19/2015,4927,N8610A,DCA,12:40,12:37,0195 ,0176,-3,12:47,0010,0000,0000,0000,0000,0000,
  WN,07/19/2015,5888,N528SW,DAL,20:00,20:06,0055 ,0054,6,20:17,0011,0000,0000,0000,0000,0000,
  WN,07/20/2015,0103,N8647A,MDW,06:30,06:27,0165 ,0152,-3,06:38,0011,0000,0000,0000,0000,0000,
  WN,07/20/2015,0144,N8634A,SAN,20:55,20:51,0170 ,0175,-4,21:09,0018,0000,0000,0000,0000,0000,
  WN,07/20/2015,0178,N201LV,ELP,20:30,20:41,0090 ,0088,11,20:55,0014,0000,0000,0000,0000,0000,
  WN,07/20/2015,0232,N778SW,ATL,05:45,05:43,0135 ,0140,-2,05:52,0009,0000,0000,0000,0000,0000,
  WN,07/20/2015,0238,N290WN,DAL,12:30,12:32,0055 ,0050,2,12:41,0009,0000,0000,0000,0000,0000,
  WN,07/20/2015,0285,N515SW,DAL,09:25,09:20,0055 ,0054,-5,09:29,0009,0000,0000,0000,0000,0000,
  WN,07/20/2015,0311,N607SW,MDW,15:05,15:13,0150 ,0147,8,15:22,0009,0000,0000,0000,0000,0000,
  WN,07/20/2015,0329,N515SW,HOU,16:00,15:58,0050 ,0042,-2,16:05,0007,0000,0000,0000,0000,0000,
  WN,07/20/2015,0341,N960WN,OAK,18:00,17:59,0225 ,0233,-1,18:13,0014,0000,0000,0000,0000,0000,
  WN,07/20/2015,0356,N745SW,PHX,20:10,20:25,0140 ,0133,15,20:34,0009,0000,0000,0000,0000,0000,
  WN,07/20/2015,0359,N258WN,EWR,06:45,06:40,0225 ,0202,-5,06:46,0006,0000,0000,0000,0000,0000,
  WN,07/20/2015,0419,N486WN,MDW,18:15,18:18,0155 ,0158,3,18:26,0008,0000,0000,0000,0000,0000,
  WN,07/20/2015,0454,N659SW,HOU,11:30,11:34,0050 ,0048,4,11:42,0008,0000,0000,0000,0000,0000,
  WN,07/20/2015,0554,N243WN,DEN,20:25,20:27,0135 ,0125,2,20:38,0011,0000,0000,0000,0000,0000,
  WN,07/20/2015,0556,N8632A,BWI,06:00,05:59,0200 ,0180,-1,06:08,0009,0000,0000,0000,0000,0000,
  WN,07/20/2015,0604,N8329B,DEN,14:50,14:47,0130 ,0120,-3,14:56,0009,0000,0000,0000,0000,0000,
  WN,07/20/2015,0622,N233LV,MSY,07:20,07:16,0085 ,0080,-4,07:27,0011,0000,0000,0000,0000,0000,
  WN,07/20/2015,0626,N929WN,HOU,05:35,05:34,0045 ,0039,-1,05:42,0008,0000,0000,0000,0000,0000,
  WN,07/20/2015,0657,N225WN,DAL,17:25,17:24,0055 ,0050,-1,17:31,0007,0000,0000,0000,0000,0000,
  WN,07/20/2015,0658,N746SW,DEN,10:45,10:43,0130 ,0115,-2,10:53,0010,0000,0000,0000,0000,0000,
  WN,07/20/2015,0664,N799SW,SJC,06:35,06:33,0220 ,0206,-2,06:45,0012,0000,0000,0000,0000,0000,
  WN,07/20/2015,0686,N8659D,MCO,17:25,17:36,0155 ,0155,11,17:48,0012,0000,0000,0000,0000,0000,
  WN,07/20/2015,0709,N601WN,FLL,11:10,11:11,0165 ,0157,1,11:17,0006,0000,0000,0000,0000,0000,
  WN,07/20/2015,0771,N493WN,HOU,18:40,19:48,0050 ,0042,68,19:54,0006,0009,0000,0000,0000,0051,
  WN,07/20/2015,0801,N522SW,DAL,15:35,16:09,0060 ,0049,34,16:17,0008,0002,0000,0000,0000,0021,
  WN,07/20/2015,0829,N614SW,BWI,17:10,18:09,0205 ,0192,59,18:20,0011,0012,0000,0000,0000,0034,
  WN,07/20/2015,0836,N8311Q,BNA,13:30,13:33,0120 ,0121,3,13:41,0008,0000,0000,0000,0000,0000,
  WN,07/20/2015,0857,N603SW,DAL,10:30,10:28,0055 ,0053,-2,10:37,0009,0000,0000,0000,0000,0000,
  WN,07/20/2015,0862,N8614M,SJC,18:35,18:39,0215 ,0204,4,18:46,0007,0000,0000,0000,0000,0000,
  WN,07/20/2015,0891,N691WN,LBB,16:20,16:17,0070 ,0062,-3,16:26,0009,0000,0000,0000,0000,0000,
  WN,07/20/2015,0893,N259WN,LAS,05:35,05:35,0165 ,0158,0,05:48,0013,0000,0000,0000,0000,0000,
  WN,07/20/2015,1017,N511SW,DAL,06:30,06:30,0060 ,0053,0,06:42,0012,0000,0000,0000,0000,0000,
  WN,07/20/2015,1030,N8624J,PHX,12:25,12:19,0140 ,0141,-6,12:29,0010,0000,0000,0000,0000,0000,
  WN,07/20/2015,1249,N391SW,LAX,05:30,05:28,0185 ,0195,-2,05:49,0021,0000,0000,0000,0000,0000,
  WN,07/20/2015,1255,N603SW,BNA,05:10,05:07,0120 ,0121,-3,05:18,0011,0000,0000,0000,0000,0000,
  WN,07/20/2015,1403,N8656B,LAS,11:25,11:24,0165 ,0153,-1,11:35,0011,0000,0000,0000,0000,0000,
  WN,07/20/2015,1694,N7713A,PHX,07:00,07:00,0140 ,0128,0,07:09,0009,0000,0000,0000,0000,0000,
  WN,07/20/2015,1901,N366SW,MCO,10:25,10:34,0155 ,0164,9,10:42,0008,0009,0000,0009,0000,0000,
  WN,07/20/2015,2263,N422WN,DAL,18:40,18:45,0055 ,0050,5,18:52,0007,0000,0000,0000,0000,0000,
  WN,07/20/2015,2284,N953WN,FLL,16:45,16:41,0165 ,0161,-4,16:53,0012,0000,0000,0000,0000,0000,
  WN,07/20/2015,2495,N924WN,SNA,07:35,07:30,0180 ,0169,-5,07:40,0010,0000,0000,0000,0000,0000,
  WN,07/20/2015,2876,N272WN,STL,13:25,13:25,0120 ,0116,0,13:35,0010,0000,0000,0000,0000,0000,
  WN,07/20/2015,2950,N785SW,DAL,14:05,14:04,0055 ,0049,-1,14:12,0008,0000,0000,0000,0000,0000,
  WN,07/20/2015,3047,N500WR,LAS,20:20,20:18,0165 ,0156,-2,20:26,0008,0000,0000,0000,0000,0000,
  WN,07/20/2015,3054,N272WN,PDX,18:45,18:46,0245 ,0229,1,18:56,0010,0000,0000,0000,0000,0000,
  WN,07/20/2015,3304,N553WN,ATL,18:10,18:10,0135 ,0133,0,18:22,0012,0000,0000,0000,0000,0000,
  WN,07/20/2015,3307,N624SW,HRL,09:15,09:13,0060 ,0055,-2,09:21,0008,0000,0000,0000,0000,0000,
  WN,07/20/2015,3933,N550WN,ELP,10:40,10:39,0090 ,0091,-1,10:57,0018,0000,0000,0000,0000,0000,
  WN,07/20/2015,3937,N751SW,DAL,08:10,08:20,0060 ,0050,10,08:28,0008,0000,0000,0000,0000,0000,
  WN,07/20/2015,4195,N525SW,ELP,14:25,14:48,0090 ,0091,23,14:57,0009,0023,0000,0001,0000,0000,
  WN,07/20/2015,4551,N644SW,DEN,08:30,08:30,0125 ,0123,0,08:46,0016,0000,0000,0000,0000,0000,
  WN,07/20/2015,4621,N616SW,SAN,11:35,11:33,0175 ,0183,-2,11:43,0010,0000,0000,0000,0000,0000,
  WN,07/20/2015,4630,N601WN,DEN,05:50,05:49,0130 ,0118,-1,05:59,0010,0000,0000,0000,0000,0000,
  WN,07/20/2015,4819,N7712G,PHX,17:25,17:25,0150 ,0135,0,17:35,0010,0000,0000,0000,0000,0000,
  WN,07/20/2015,4913,N639SW,TPA,11:35,11:48,0140 ,0145,13,11:56,0008,0009,0000,0005,0000,0004,
  WN,07/20/2015,4924,N562WN,LAX,16:00,16:04,0185 ,0182,4,16:14,0010,0000,0000,0000,0000,0000,
  WN,07/20/2015,4927,N8634A,DCA,12:40,12:44,0195 ,0180,4,12:53,0009,0000,0000,0000,0000,0000,
  WN,07/20/2015,5888,N511SW,DAL,20:00,20:05,0055 ,0048,5,20:12,0007,0000,0000,0000,0000,0000,
  WN,07/21/2015,0103,N8649A,MDW,06:30,06:30,0165 ,0142,0,06:44,0014,0000,0000,0000,0000,0000,
  WN,07/21/2015,0144,N8611F,SAN,20:55,20:49,0170 ,0161,-6,20:58,0009,0000,0000,0000,0000,0000,
  WN,07/21/2015,0178,N7711N,ELP,20:30,20:38,0090 ,0085,8,20:46,0008,0000,0000,0000,0000,0000,
  WN,07/21/2015,0232,7819A ,ATL,05:45,05:45,0135 ,0131,0,05:56,0011,0000,0000,0000,0000,0000,
  WN,07/21/2015,0238,N389SW,DAL,12:30,12:30,0055 ,0051,0,12:40,0010,0000,0000,0000,0000,0000,
  WN,07/21/2015,0285,N515SW,DAL,09:25,09:22,0055 ,0054,-3,09:33,0011,0000,0000,0000,0000,0000,
  WN,07/21/2015,0311,N493WN,MDW,15:05,15:35,0150 ,0136,30,15:42,0007,0004,0000,0000,0000,0012,
  WN,07/21/2015,0329,N515SW,HOU,16:00,15:59,0050 ,0061,-1,16:18,0019,0000,0000,0000,0000,0000,
  WN,07/21/2015,0341,N600WN,OAK,18:00,18:19,0225 ,0219,19,18:30,0011,0000,0000,0000,0000,0000,
  WN,07/21/2015,0356,N616SW,PHX,20:10,20:10,0140 ,0132,0,20:20,0010,0000,0000,0000,0000,0000,
  WN,07/21/2015,0359,N729SW,EWR,06:45,06:44,0225 ,0205,-1,06:53,0009,0000,0000,0000,0000,0000,
  WN,07/21/2015,0419,N216WR,MDW,18:15,19:20,0155 ,0135,65,19:29,0009,0015,0000,0000,0000,0030,
  WN,07/21/2015,0454,N524SW,HOU,11:30,11:28,0050 ,0049,-2,11:38,0010,0000,0000,0000,0000,0000,
  WN,07/21/2015,0554,N448WN,DEN,20:25,20:49,0135 ,0124,24,21:02,0013,0000,0000,0000,0000,0000,
  WN,07/21/2015,0556,N8652B,BWI,06:00,06:04,0200 ,0182,4,06:13,0009,0000,0000,0000,0000,0000,
  WN,07/21/2015,0604,N8662F,DEN,14:50,14:50,0130 ,0131,0,14:59,0009,0000,0000,0000,0000,0000,
  WN,07/21/2015,0622,N708SW,MSY,07:20,07:19,0085 ,0077,-1,07:27,0008,0000,0000,0000,0000,0000,
  WN,07/21/2015,0626,N948WN,HOU,05:35,05:32,0045 ,0045,-3,05:42,0010,0000,0000,0000,0000,0000,
  WN,07/21/2015,0657,N959WN,DAL,17:25,17:31,0055 ,0052,6,17:40,0009,0000,0000,0000,0000,0000,
  WN,07/21/2015,0658,N791SW,DEN,10:45,10:45,0130 ,0131,0,10:56,0011,0000,0000,0000,0000,0000,
  WN,07/21/2015,0664,N456WN,SJC,06:35,06:38,0220 ,0207,3,06:51,0013,0000,0000,0000,0000,0000,
  WN,07/21/2015,0686,N8650F,MCO,17:25,17:23,0155 ,0156,-2,17:35,0012,0000,0000,0000,0000,0000,
  WN,07/21/2015,0709,N390SW,FLL,11:10,11:37,0165 ,0160,27,11:49,0012,0009,0000,0000,0000,0013,
  WN,07/21/2015,0771,N273WN,HOU,18:40,18:41,0050 ,0044,1,18:48,0007,0000,0000,0000,0000,0000,
  WN,07/21/2015,0801,N654SW,DAL,15:35,16:07,0060 ,0054,32,16:15,0008,0007,0000,0000,0000,0019,
  WN,07/21/2015,0829,N602SW,BWI,17:10,17:18,0205 ,0198,8,17:29,0011,0000,0000,0000,0000,0000,
  WN,07/21/2015,0836,N8670A,BNA,13:30,13:29,0120 ,0115,-1,13:40,0011,0000,0000,0000,0000,0000,
  WN,07/21/2015,0857,N621SW,DAL,10:30,10:32,0055 ,0053,2,10:42,0010,0000,0000,0000,0000,0000,
  WN,07/21/2015,0862,N8664J,SJC,18:35,19:13,0215 ,0201,38,19:21,0008,0010,0000,0000,0000,0014,
  WN,07/21/2015,0891,N340LV,LBB,16:20,16:33,0070 ,0066,13,16:41,0008,0000,0000,0000,0000,0000,
  WN,07/21/2015,0893,N217JC,LAS,05:35,05:33,0165 ,0158,-2,05:44,0011,0000,0000,0000,0000,0000,
  WN,07/21/2015,1017,N514SW,DAL,06:30,06:31,0060 ,0051,1,06:39,0008,0000,0000,0000,0000,0000,
  WN,07/21/2015,1030,N8628A,PHX,12:25,12:24,0140 ,0127,-1,12:32,0008,0000,0000,0000,0000,0000,
  WN,07/21/2015,1249,N7723E,LAX,05:30,05:28,0185 ,0179,-2,05:38,0010,0000,0000,0000,0000,0000,
  WN,07/21/2015,1255,N621SW,BNA,05:10,05:09,0120 ,0115,-1,05:18,0009,0000,0000,0000,0000,0000,
  WN,07/21/2015,1403,N8664J,LAS,11:25,11:38,0165 ,0161,13,11:50,0012,0000,0000,0000,0000,0000,
  WN,07/21/2015,1694,N435WN,PHX,07:00,11:04,0140 ,0129,244,11:13,0009,0233,0000,0000,0000,0000,
  WN,07/21/2015,1901,N687SW,MCO,10:25,10:24,0155 ,0163,-1,10:34,0010,0000,0000,0000,0000,0000,
  WN,07/21/2015,2263,N7715E,DAL,18:40,18:45,0055 ,0051,5,18:52,0007,0000,0000,0000,0000,0000,
  WN,07/21/2015,2284,N926WN,FLL,16:45,16:52,0165 ,0165,7,17:00,0008,0000,0000,0000,0000,0000,
  WN,07/21/2015,2495,N924WN,SNA,07:35,07:33,0180 ,0167,-2,07:42,0009,0000,0000,0000,0000,0000,
  WN,07/21/2015,2876,N937WN,STL,13:25,13:25,0120 ,0115,0,13:35,0010,0000,0000,0000,0000,0000,
  WN,07/21/2015,2950,N957WN,DAL,14:05,14:01,0055 ,0049,-4,14:08,0007,0000,0000,0000,0000,0000,
  WN,07/21/2015,3047,N8618N,LAS,20:20,20:21,0165 ,0156,1,20:28,0007,0000,0000,0000,0000,0000,
  WN,07/21/2015,3054,N937WN,PDX,18:45,18:46,0245 ,0232,1,18:54,0008,0000,0000,0000,0000,0000,
  WN,07/21/2015,3304,N953WN,ATL,18:10,18:18,0135 ,0142,8,18:28,0010,0000,0000,0007,0000,0008,
  WN,07/21/2015,3307,N394SW,HRL,09:15,09:14,0060 ,0058,-1,09:25,0011,0000,0000,0000,0000,0000,
  WN,07/21/2015,3933,N485WN,ELP,10:40,10:37,0090 ,0083,-3,10:46,0009,0000,0000,0000,0000,0000,
  WN,07/21/2015,3937,N360SW,DAL,08:10,08:07,0060 ,0054,-3,08:17,0010,0000,0000,0000,0000,0000,
  WN,07/21/2015,4195,N521SW,ELP,14:25,14:23,0090 ,0086,-2,14:33,0010,0000,0000,0000,0000,0000,
  WN,07/21/2015,4551,N201LV,DEN,08:30,08:27,0125 ,0125,-3,08:41,0014,0000,0000,0000,0000,0000,
  WN,07/21/2015,4621,N617SW,SAN,11:35,11:34,0175 ,0169,-1,11:45,0011,0000,0000,0000,0000,0000,
  WN,07/21/2015,4630,N390SW,DEN,05:50,05:49,0130 ,0122,-1,05:56,0007,0000,0000,0000,0000,0000,
  WN,07/21/2015,4819,N7813P,PHX,17:25,17:39,0150 ,0132,14,17:47,0008,0000,0000,0000,0000,0000,
  WN,07/21/2015,4913,N745SW,TPA,11:35,11:45,0140 ,0140,10,11:57,0012,0000,0000,0000,0000,0000,
  WN,07/21/2015,4924,N356SW,LAX,16:00,17:36,0185 ,0183,96,17:46,0010,0023,0000,0000,0000,0071,
  WN,07/21/2015,4927,N8611F,DCA,12:40,12:37,0195 ,0182,-3,12:47,0010,0000,0000,0000,0000,0000,
  WN,07/21/2015,5888,N691WN,DAL,20:00,19:59,0055 ,0052,-1,20:05,0006,0000,0000,0000,0000,0000,
  WN,07/22/2015,0103,N8316H,MDW,06:30,06:28,0165 ,0145,-2,06:39,0011,0000,0000,0000,0000,0000,
  WN,07/22/2015,0144,N8320J,SAN,20:55,20:43,0170 ,0161,-12,20:53,0010,0000,0000,0000,0000,0000,
  WN,07/22/2015,0178,N364SW,ELP,20:30,20:33,0090 ,0096,3,20:42,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,0232,N635SW,ATL,05:45,05:44,0135 ,0133,-1,05:52,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,0238,N789SW,DAL,12:30,12:30,0055 ,0049,0,12:38,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,0285,N691WN,DAL,09:25,09:43,0055 ,0052,18,09:52,0009,0000,0000,0000,0000,0015,
  WN,07/22/2015,0311,N389SW,MDW,15:05,15:38,0150 ,0146,33,15:50,0012,0007,0000,0000,0000,0022,
  WN,07/22/2015,0329,N691WN,HOU,16:00,16:03,0050 ,0043,3,16:10,0007,0000,0000,0000,0000,0000,
  WN,07/22/2015,0341,N968WN,OAK,18:00,18:45,0225 ,0213,45,18:53,0008,0033,0000,0000,0000,0000,
  WN,07/22/2015,0356,N653SW,PHX,20:10,20:45,0140 ,0128,35,20:55,0010,0002,0000,0000,0000,0021,
  WN,07/22/2015,0359,N282WN,EWR,06:45,06:42,0225 ,0197,-3,06:50,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,0419,N720WN,MDW,18:15,18:38,0155 ,0191,23,18:47,0009,0005,0000,0036,0000,0018,
  WN,07/22/2015,0454,N514SW,HOU,11:30,11:28,0050 ,0045,-2,11:37,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,0554,N404WN,DEN,20:25,20:24,0135 ,0122,-1,20:33,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,0556,N8643A,BWI,06:00,05:59,0200 ,0182,-1,06:12,0013,0000,0000,0000,0000,0000,
  WN,07/22/2015,0604,N8668A,DEN,14:50,14:49,0130 ,0118,-1,15:00,0011,0000,0000,0000,0000,0000,
  WN,07/22/2015,0622,N200WN,MSY,07:20,07:18,0085 ,0073,-2,07:24,0006,0000,0000,0000,0000,0000,
  WN,07/22/2015,0626,N709SW,HOU,05:35,05:34,0045 ,0043,-1,05:42,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,0657,N637SW,DAL,17:25,17:41,0055 ,0056,16,17:56,0015,0010,0000,0001,0000,0006,
  WN,07/22/2015,0658,N793SA,DEN,10:45,10:42,0130 ,0119,-3,10:52,0010,0000,0000,0000,0000,0000,
  WN,07/22/2015,0664,N230WN,SJC,06:35,06:32,0220 ,0208,-3,06:41,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,0686,N8606C,MCO,17:25,17:26,0155 ,0153,1,17:34,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,0709,N398SW,FLL,11:10,11:10,0165 ,0163,0,11:19,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,0771,N486WN,HOU,18:40,18:36,0050 ,0043,-4,18:44,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,0801,N655WN,DAL,15:35,15:36,0060 ,0056,1,15:50,0014,0000,0000,0000,0000,0000,
  WN,07/22/2015,0829,N727SW,BWI,17:10,17:55,0205 ,0177,45,18:03,0008,0003,0000,0000,0000,0014,
  WN,07/22/2015,0836,N8654B,BNA,13:30,13:30,0120 ,0122,0,13:40,0010,0000,0000,0000,0000,0000,
  WN,07/22/2015,0857,N754SW,DAL,10:30,10:31,0055 ,0053,1,10:43,0012,0000,0000,0000,0000,0000,
  WN,07/22/2015,0862,N8311Q,SJC,18:35,18:46,0215 ,0203,11,18:54,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,0891,N524SW,LBB,16:20,16:16,0070 ,0064,-4,16:25,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,0893,N786SW,LAS,05:35,05:35,0165 ,0160,0,05:48,0013,0000,0000,0000,0000,0000,
  WN,07/22/2015,1017,N525SW,DAL,06:30,06:29,0060 ,0047,-1,06:36,0007,0000,0000,0000,0000,0000,
  WN,07/22/2015,1030,N8630B,PHX,12:25,12:19,0140 ,0127,-6,12:27,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,1249,N466WN,LAX,05:30,05:29,0185 ,0175,-1,05:41,0012,0000,0000,0000,0000,0000,
  WN,07/22/2015,1255,N754SW,BNA,05:10,05:07,0120 ,0115,-3,05:16,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,1403,N8311Q,LAS,11:25,11:26,0165 ,0162,1,11:36,0010,0000,0000,0000,0000,0000,
  WN,07/22/2015,1694,N792SW,PHX,07:00,06:58,0140 ,0130,-2,07:08,0010,0000,0000,0000,0000,0000,
  WN,07/22/2015,1901,N643SW,MCO,10:25,10:42,0155 ,0168,17,10:51,0009,0005,0000,0013,0000,0012,
  WN,07/22/2015,2263,N407WN,DAL,18:40,18:37,0055 ,0050,-3,18:45,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,2284,N7736A,FLL,16:45,16:46,0165 ,0170,1,16:57,0011,0000,0000,0000,0000,0000,
  WN,07/22/2015,2495,N924WN,SNA,07:35,07:30,0180 ,0165,-5,07:38,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,2876,N968WN,STL,13:25,13:28,0120 ,0110,3,13:36,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,2950,N913WN,DAL,14:05,14:12,0055 ,0047,7,14:18,0006,0000,0000,0000,0000,0000,
  WN,07/22/2015,3047,N8632A,LAS,20:20,20:23,0165 ,0152,3,20:32,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,3054,N924WN,PDX,18:45,21:24,0245 ,0234,159,21:37,0013,0148,0000,0000,0000,0000,
  WN,07/22/2015,3304,N201LV,ATL,18:10,19:58,0135 ,0136,108,20:06,0008,0000,0000,0109,0000,0000,
  WN,07/22/2015,3307,N7743B,HRL,09:15,09:10,0060 ,0056,-5,09:18,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,3933,N611SW,ELP,10:40,10:37,0090 ,0084,-3,10:46,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,3937,N760SW,DAL,08:10,08:09,0060 ,0052,-1,08:17,0008,0000,0000,0000,0000,0000,
  WN,07/22/2015,4195,N364SW,ELP,14:25,14:18,0090 ,0082,-7,14:27,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,4551,N620SW,DEN,08:30,08:29,0125 ,0121,-1,08:38,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,4621,N650SW,SAN,11:35,11:30,0175 ,0167,-5,11:43,0013,0000,0000,0000,0000,0000,
  WN,07/22/2015,4630,N398SW,DEN,05:50,05:49,0130 ,0126,-1,05:59,0010,0000,0000,0000,0000,0000,
  WN,07/22/2015,4819,N462WN,PHX,17:25,17:24,0150 ,0128,-1,17:34,0010,0000,0000,0000,0000,0000,
  WN,07/22/2015,4913,N564WN,TPA,11:35,16:13,0140 ,0133,278,16:20,0007,0271,0000,0000,0000,0000,
  WN,07/22/2015,4924,N630WN,LAX,16:00,16:19,0185 ,0185,19,16:30,0011,0018,0000,0000,0000,0001,
  WN,07/22/2015,4927,N8320J,DCA,12:40,12:37,0195 ,0179,-3,12:46,0009,0000,0000,0000,0000,0000,
  WN,07/22/2015,5888,N525SW,DAL,20:00,19:56,0055 ,0065,-4,20:05,0009,0000,0000,0000,0000,0000,
