CountryName,CountryCode,Year,Total Population,Urban population (% of total)
Other small states,OSS,1970,8139804.0,20.3791451886311
Pacific island small states,PSS,1970,1145542.0,26.089083436486806
Small states,SST,1970,14167929.0,25.6256932771191
South Asia,SAS,1970,713115397.0,18.6569274027679
Sub-Saharan Africa (all income levels),SSF,1970,291897883.0,18.031137311917398
Sub-Saharan Africa (developing only),SSA,1970,291553378.0,18.0183668160449
Upper middle income,UMC,1970,1282526767.0,27.8964088956741
World,WLD,1970,3684822701.0,36.5278776725921
Afghanistan,AFG,1970,11121097.0,11.529000000000002
Albania,ALB,1970,2135479.0,31.74
Algeria,DZA,1970,14550033.0,39.5
American Samoa,ASM,1970,27292.0,70.384
Andorra,ADO,1970,24279.0,80.155
Angola,AGO,1970,6300969.0,14.957
Antigua and Barbuda,ATG,1970,65369.0,33.819
Argentina,ARG,1970,23973062.0,78.88
Armenia,ARM,1970,2518408.0,59.864
Aruba,ABW,1970,59065.0,50.623999999999995
Australia,AUS,1970,12507000.0,85.265
Austria,AUT,1970,7467086.0,65.258
Azerbaijan,AZE,1970,5178160.0,50.008
"Bahamas, The",BHS,1970,169356.0,66.764
Bahrain,BHR,1970,213102.0,83.775
Bangladesh,BGD,1970,65048701.0,7.593
Barbados,BRB,1970,238847.0,37.539
Belarus,BLR,1970,9040000.0,44.01
Belgium,BEL,1970,9655549.0,93.84299999999999
Belize,BLZ,1970,122179.0,50.963
Benin,BEN,1970,2907769.0,16.691
Bermuda,BMU,1970,55000.0,100.0
Bhutan,BTN,1970,291457.0,6.0889999999999995
Bolivia,BOL,1970,4505774.0,39.775999999999996
Bosnia and Herzegovina,BIH,1970,3745637.0,27.201
Botswana,BWA,1970,693021.0,7.834
Brazil,BRA,1970,95982453.0,55.909
Brunei Darussalam,BRN,1970,129729.0,61.675
Bulgaria,BGR,1970,8489574.0,52.3
Burkina Faso,BFA,1970,5624597.0,5.746
Burundi,BDI,1970,3457113.0,2.845
Cabo Verde,CPV,1970,270197.0,19.559
Cambodia,KHM,1970,7022185.0,15.97
Cameroon,CMR,1970,6770967.0,20.3
Canada,CAN,1970,21324000.0,75.654
Cayman Islands,CYM,1970,9144.0,100.0
Central African Republic,CAF,1970,1828710.0,27.491999999999997
Chad,TCD,1970,3644911.0,11.568
Channel Islands,CHI,1970,121196.0,36.088
Chile,CHL,1970,9561868.0,75.227
China,CHN,1970,818315000.0,17.4
Colombia,COL,1970,22061214.0,54.82
Comoros,COM,1970,228443.0,19.39
"Congo, Dem. Rep.",ZAR,1970,20009902.0,24.608
"Congo, Rep.",COG,1970,1335090.0,39.129
Costa Rica,CRI,1970,1848873.0,38.827
Cote d'Ivoire,CIV,1970,5241914.0,28.163
Croatia,HRV,1970,4411000.0,40.196
Cuba,CUB,1970,8715123.0,60.266000000000005
Curacao,CUW,1970,144739.0,78.44800000000001
Cyprus,CYP,1970,613619.0,40.760999999999996
Czech Republic,CZE,1970,9858071.0,64.402
Denmark,DNK,1970,4928757.0,79.737
Djibouti,DJI,1970,159667.0,61.777
Dominica,DMA,1970,71076.0,38.683
Dominican Republic,DOM,1970,4503114.0,40.209
Ecuador,ECU,1970,6072520.0,39.278
"Egypt, Arab Rep.",EGY,1970,34808599.0,41.477
El Salvador,SLV,1970,3668592.0,39.402
Equatorial Guinea,GNQ,1970,290905.0,26.954
Eritrea,ERI,1970,1805480.0,12.593
Estonia,EST,1970,1360076.0,64.947
Ethiopia,ETH,1970,28414999.0,8.588
Faeroe Islands,FRO,1970,38587.0,27.951
Fiji,FJI,1970,520529.0,34.758
Finland,FIN,1970,4606307.0,63.70399999999999
France,FRA,1970,52035095.0,71.055
French Polynesia,PYF,1970,110496.0,55.162
Gabon,GAB,1970,590119.0,32.0
"Gambia, The",GMB,1970,447283.0,19.496
Georgia,GEO,1970,3967800.0,48.006
Germany,DEU,1970,78169289.0,72.274
Ghana,GHA,1970,8596977.0,28.958000000000002
Greece,GRC,1970,8792806.0,64.22
Greenland,GRL,1970,46400.0,72.744
Grenada,GRD,1970,94430.0,32.211999999999996
Guam,GUM,1970,83880.0,61.92
Guatemala,GTM,1970,5423384.0,35.545
Guinea,GIN,1970,4215442.0,15.977
Guinea-Bissau,GNB,1970,711828.0,15.132
Guyana,GUY,1970,695561.0,29.425
Haiti,HTI,1970,4708639.0,19.762
Honduras,HND,1970,2691309.0,28.901999999999997
"Hong Kong SAR, China",HKG,1970,3959000.0,87.729
Hungary,HUN,1970,10337910.0,60.111999999999995
Iceland,ISL,1970,204438.0,84.9
India,IND,1970,553943226.0,19.76
Indonesia,IDN,1970,114834781.0,17.070999999999998
"Iran, Islamic Rep.",IRN,1970,28514011.0,41.211999999999996
Iraq,IRQ,1970,9917982.0,56.153999999999996
Ireland,IRL,1970,2957250.0,51.722
Isle of Man,IMY,1970,56712.0,55.831
Israel,ISR,1970,2974000.0,84.195
Italy,ITA,1970,53821850.0,64.27199999999999
Jamaica,JAM,1970,1869000.0,41.324
Japan,JPN,1970,104345000.0,71.877
Jordan,JOR,1970,1508000.0,55.971000000000004
Kazakhstan,KAZ,1970,12757245.0,50.236000000000004
Kenya,KEN,1970,11252466.0,10.295
Kiribati,KIR,1970,51181.0,24.088
"Korea, Dem. Rep.",PRK,1970,14410400.0,54.2
"Korea, Rep.",KOR,1970,32240827.0,40.704
Kuwait,KWT,1970,750184.0,85.661
Kyrgyz Republic,KGZ,1970,2959900.0,37.466
Lao PDR,LAO,1970,2686025.0,9.625
Latvia,LVA,1970,2359164.0,60.713
Lebanon,LBN,1970,2297403.0,59.475
Lesotho,LSO,1970,1032240.0,8.607999999999999
Liberia,LBR,1970,1419728.0,26.025
Libya,LBY,1970,2114264.0,49.67100000000001
Liechtenstein,LIE,1970,21266.0,18.453
Lithuania,LTU,1970,3139689.0,49.555
Luxembourg,LUX,1970,339171.0,74.374
"Macao SAR, China",MAC,1970,250997.0,97.03200000000001
"Macedonia, FYR",MKD,1970,1720798.0,47.07899999999999
Madagascar,MDG,1970,6576301.0,14.1
Malawi,MWI,1970,4603739.0,6.053
Malaysia,MYS,1970,10908634.0,33.454
Maldives,MDV,1970,115703.0,11.892999999999999
Mali,MLI,1970,5949043.0,14.33
Malta,MLT,1970,302650.0,89.699
Marshall Islands,MHL,1970,20397.0,53.492
Mauritania,MRT,1970,1148908.0,14.564
Mauritius,MUS,1970,826000.0,42.032
Mexico,MEX,1970,52029859.0,59.021
"Micronesia, Fed. Sts.",FSM,1970,61433.0,24.808000000000003
Moldova,MDA,1970,3044000.0,32.068000000000005
Monaco,MCO,1970,23484.0,100.0
Mongolia,MNG,1970,1278825.0,45.052
Montenegro,MNE,1970,526123.0,26.853
Morocco,MAR,1970,16039600.0,34.477
Mozambique,MOZ,1970,9262078.0,6.979
Myanmar,MMR,1970,27166045.0,22.83
Namibia,NAM,1970,780386.0,22.291999999999998
Nepal,NPL,1970,11986974.0,3.9560000000000004
Netherlands,NLD,1970,13038526.0,61.663000000000004
New Caledonia,NCL,1970,112000.0,51.232
New Zealand,NZL,1970,2810700.0,81.10600000000001
Nicaragua,NIC,1970,2398095.0,47.03
Niger,NER,1970,4497355.0,8.794
Nigeria,NGA,1970,56131844.0,17.76
Northern Mariana Islands,MNP,1970,13203.0,70.062
Norway,NOR,1970,3875763.0,65.396
Oman,OMN,1970,723850.0,29.665
Pakistan,PAK,1970,58094239.0,24.816999999999997
Palau,PLW,1970,11481.0,59.715
Panama,PAN,1970,1519293.0,47.64
Papua New Guinea,PNG,1970,2434755.0,9.796
Paraguay,PRY,1970,2474102.0,37.065
Peru,PER,1970,13341071.0,57.406000000000006
Philippines,PHL,1970,35804731.0,32.979
Poland,POL,1970,32664300.0,52.125
Portugal,PRT,1970,8680431.0,38.804
Puerto Rico,PRI,1970,2718000.0,58.328
Qatar,QAT,1970,109329.0,88.354
Romania,ROM,1970,20250398.0,40.319
Russian Federation,RUS,1970,130404000.0,62.471000000000004
Rwanda,RWA,1970,3754546.0,3.194
Samoa,WSM,1970,143175.0,20.352999999999998
San Marino,SMR,1970,19136.0,59.8
Sao Tome and Principe,STP,1970,74251.0,29.518
Saudi Arabia,SAU,1970,5836394.0,48.669
Senegal,SEN,1970,4217754.0,30.0
Seychelles,SYC,1970,53600.0,39.068000000000005
Sierra Leone,SLE,1970,2514151.0,23.969
Singapore,SGP,1970,2074500.0,100.0
Slovak Republic,SVK,1970,4538223.0,41.056999999999995
Slovenia,SVN,1970,1724891.0,37.004
Solomon Islands,SLB,1970,160292.0,8.917
Somalia,SOM,1970,3445420.0,22.678
South Africa,ZAF,1970,22087000.0,47.809
South Sudan,SSD,1970,3647097.0,8.633
Spain,ESP,1970,33814531.0,66.038
Sri Lanka,LKA,1970,12514000.0,19.514
St. Kitts and Nevis,KNA,1970,44882.0,34.141
St. Lucia,LCA,1970,104162.0,23.906999999999996
St. Vincent and the Grenadines,VCT,1970,90457.0,30.683000000000003
Sudan,SDN,1970,10232758.0,16.523
Suriname,SUR,1970,371268.0,45.948
Swaziland,SWZ,1970,445844.0,9.705
Sweden,SWE,1970,8042801.0,81.03399999999999
Switzerland,CHE,1970,6180877.0,57.368
Syrian Arab Republic,SYR,1970,6378802.0,43.345
Tajikistan,TJK,1970,2919586.0,36.876
Tanzania,TZA,1970,13605504.0,7.852
Thailand,THA,1970,36884914.0,20.889
Timor-Leste,TMP,1970,602737.0,12.886
Togo,TGO,1970,2115521.0,21.28
Tonga,TON,1970,84370.0,20.187
Trinidad and Tobago,TTO,1970,945996.0,11.876
Tunisia,TUN,1970,5127000.0,43.482
Turkey,TUR,1970,34772031.0,38.234
Turkmenistan,TKM,1970,2188499.0,47.78
Turks and Caicos Islands,TCA,1970,5632.0,51.106
Tuvalu,TUV,1970,7296.0,22.081
Uganda,UGA,1970,9446024.0,6.664
Ukraine,UKR,1970,47086758.0,54.831
United Arab Emirates,ARE,1970,235434.0,79.8
United Kingdom,GBR,1970,55663250.0,77.117
United States,USA,1970,205052000.0,73.602
Uruguay,URY,1970,2809799.0,82.368
Uzbekistan,UZB,1970,11972994.0,36.714
Vanuatu,VUT,1970,85388.0,12.325
"Venezuela, RB",VEN,1970,11587758.0,71.852
Vietnam,VNM,1970,42729000.0,18.3
Virgin Islands (U.S.),VIR,1970,63000.0,69.592
"Yemen, Rep.",YEM,1970,6156234.0,13.3
Zambia,ZMB,1970,4185378.0,30.351
Zimbabwe,ZWE,1970,5206311.0,17.362000000000002
Arab World,ARB,1971,125273032.0,39.479791348644
Caribbean small states,CSS,1971,4940523.0,34.529208306489004
Central Europe and the Baltics,CEB,1971,99638983.0,51.4295664450529
East Asia & Pacific (all income levels),EAS,1971,1323050025.0,24.9211984463622
East Asia & Pacific (developing only),EAP,1971,1146964227.0,18.8079324788688
Euro area,EMU,1971,288999688.0,67.5330798630828
Europe & Central Asia (all income levels),ECS,1971,743148494.0,61.247686716713886
Europe & Central Asia (developing only),ECA,1971,186246821.0,45.7037729342776
European Union,EUU,1971,444368185.0,66.0511280433589
Fragile and conflict affected situations,FCS,1971,158282922.0,24.0492721931992
Heavily indebted poor countries (HIPC),HPC,1971,213971961.0,16.683500609245698
High income,HIC,1971,1027734388.0,68.810889893093
High income: nonOECD,NOC,1971,216468801.0,65.4851400217876
High income: OECD,OEC,1971,811265587.0,69.6374580370485
Latin America & Caribbean (all income levels),LCN,1971,295026304.0,57.797948075166104
Latin America & Caribbean (developing only),LAC,1971,241620163.0,54.043193867914106
Least developed countries: UN classification,LDC,1971,316378185.0,13.224180702130301
Low & middle income,LMY,1971,2734363292.0,24.8162398704365
Low income,LIC,1971,203612750.0,15.684364165849097
Lower middle income,LMC,1971,1214104202.0,22.803340274172697
Middle East & North Africa (all income levels),MEA,1971,142463436.0,43.3809654301332
Middle East & North Africa (developing only),MNA,1971,130823545.0,41.5787791318528
Middle income,MIC,1971,2530750542.0,25.551311513546
North America,NAC,1971,229361135.0,73.8530438086208
OECD members,OED,1971,900593213.0,67.8358773156577
Other small states,OSS,1971,8319850.0,21.083097710896197
Pacific island small states,PSS,1971,1171267.0,26.4170707285358
Small states,SST,1971,14431640.0,26.1191383294622
South Asia,SAS,1971,729469562.0,18.9043813018013
Sub-Saharan Africa (all income levels),SSF,1971,299578724.0,18.428518342868
Sub-Saharan Africa (developing only),SSA,1971,299238974.0,18.4162996254525
Upper middle income,UMC,1971,1316646340.0,28.0826645483805
World,WLD,1971,3762097680.0,36.7120755913617
Afghanistan,AFG,1971,11412821.0,11.917
Albania,ALB,1971,2187853.0,31.933000000000003
Algeria,DZA,1971,14960111.0,39.665
American Samoa,ASM,1971,27916.0,70.78399999999999
Andorra,ADO,1971,25560.0,81.78
Angola,AGO,1971,6437645.0,15.434000000000001
Antigua and Barbuda,ATG,1971,66338.0,33.898
Argentina,ARG,1971,24366442.0,79.321
Armenia,ARM,1971,2580894.0,60.657
Aruba,ABW,1971,59438.0,50.608999999999995
Australia,AUS,1971,12937000.0,85.6
Austria,AUT,1971,7500482.0,65.301
Azerbaijan,AZE,1971,5287272.0,50.461999999999996
"Bahamas, The",BHS,1971,173867.0,67.429
Bahrain,BHR,1971,220808.0,84.021
Bangladesh,BGD,1971,66417450.0,7.901
Barbados,BRB,1971,240038.0,37.755
Belarus,BLR,1971,9115576.0,45.349
Belgium,BEL,1971,9673162.0,93.976
Belize,BLZ,1971,124792.0,50.805
Benin,BEN,1971,2971941.0,17.647000000000002
Bermuda,BMU,1971,54600.0,100.0
Bhutan,BTN,1971,301653.0,6.412999999999999
Bolivia,BOL,1971,4600596.0,40.082
Bosnia and Herzegovina,BIH,1971,3790948.0,28.094
Botswana,BWA,1971,715811.0,8.998
Brazil,BRA,1971,98402200.0,56.894
Brunei Darussalam,BRN,1971,135716.0,63.412
Bulgaria,BGR,1971,8536395.0,53.36
Burkina Faso,BFA,1971,5723379.0,5.861000000000001
Burundi,BDI,1971,3507593.0,2.97
Cabo Verde,CPV,1971,273053.0,19.9
Cambodia,KHM,1971,7167716.0,18.717
Cameroon,CMR,1971,6948847.0,21.584
Canada,CAN,1971,21645535.0,76.09
Cayman Islands,CYM,1971,9583.0,100.0
Central African Republic,CAF,1971,1864757.0,28.355999999999998
Chad,TCD,1971,3727382.0,12.312999999999999
Channel Islands,CHI,1971,122413.0,35.803000000000004
Chile,CHL,1971,9741579.0,75.883
China,CHN,1971,841105000.0,17.292
Colombia,COL,1971,22611988.0,55.574
Comoros,COM,1971,233125.0,19.75
"Congo, Dem. Rep.",ZAR,1971,20563111.0,24.846999999999998
"Congo, Rep.",COG,1971,1376189.0,39.919000000000004
Costa Rica,CRI,1971,1898366.0,39.445
Cote d'Ivoire,CIV,1971,5487594.0,28.934
Croatia,HRV,1971,4435000.0,41.242
Cuba,CUB,1971,8869961.0,60.976000000000006
Curacao,CUW,1971,147389.0,78.79899999999999
Cyprus,CYP,1971,620860.0,41.283
Czech Republic,CZE,1971,9826815.0,65.295
Denmark,DNK,1971,4963126.0,80.23899999999999
Djibouti,DJI,1971,169370.0,62.878
Dominica,DMA,1971,71566.0,39.47
Dominican Republic,DOM,1971,4631114.0,41.291000000000004
Ecuador,ECU,1971,6248831.0,39.813
"Egypt, Arab Rep.",EGY,1971,35561087.0,41.838
El Salvador,SLV,1971,3765252.0,39.504
Equatorial Guinea,GNQ,1971,284915.0,27.045
Eritrea,ERI,1971,1854395.0,12.762
Estonia,EST,1971,1376955.0,65.483
Ethiopia,ETH,1971,29246170.0,8.756
Faeroe Islands,FRO,1971,38983.0,28.416999999999998
Fiji,FJI,1971,531601.0,35.147
Finland,FIN,1971,4612124.0,64.523
France,FRA,1971,52480421.0,71.459
French Polynesia,PYF,1971,114311.0,56.203
Gabon,GAB,1971,601734.0,34.082
"Gambia, The",GMB,1971,460193.0,20.63
Georgia,GEO,1971,4009400.0,48.474
Germany,DEU,1971,78312842.0,72.332
Ghana,GHA,1971,8827273.0,29.174
Greece,GRC,1971,8831036.0,64.95100000000001
Greenland,GRL,1971,47200.0,73.433
Grenada,GRD,1971,94180.0,32.282
Guam,GUM,1971,85728.0,67.153
Guatemala,GTM,1971,5577824.0,35.861
Guinea,GIN,1971,4259102.0,16.641
Guinea-Bissau,GNB,1971,724863.0,15.293
Guyana,GUY,1971,703811.0,29.533
Haiti,HTI,1971,4793157.0,20.222
Honduras,HND,1971,2766444.0,29.569000000000003
"Hong Kong SAR, China",HKG,1971,4045300.0,88.039
Hungary,HUN,1971,10367537.0,60.538999999999994
Iceland,ISL,1971,206098.0,85.26899999999999
India,IND,1971,566605402.0,19.991
Indonesia,IDN,1971,117921994.0,17.338
"Iran, Islamic Rep.",IRN,1971,29281130.0,42.11
Iraq,IRQ,1971,10255904.0,57.214
Ireland,IRL,1971,2992050.0,52.269
Isle of Man,IMY,1971,57711.0,55.556000000000004
Israel,ISR,1971,3069000.0,84.789
Italy,ITA,1971,54073490.0,64.75
Jamaica,JAM,1971,1895629.0,41.858000000000004
Japan,JPN,1971,105697000.0,72.666
Jordan,JOR,1971,1573846.0,56.308
Kazakhstan,KAZ,1971,12966920.0,50.753
Kenya,KEN,1971,11657479.0,10.777999999999999
Kiribati,KIR,1971,52020.0,25.348000000000003
"Korea, Dem. Rep.",PRK,1971,14812363.0,54.702
"Korea, Rep.",KOR,1971,32882704.0,42.261
Kuwait,KWT,1971,807900.0,86.444
Kyrgyz Republic,KGZ,1971,3022300.0,37.609
Lao PDR,LAO,1971,2759634.0,9.955
Latvia,LVA,1971,2376389.0,61.433
Lebanon,LBN,1971,2353569.0,61.06
Lesotho,LSO,1971,1053524.0,9.039
Liberia,LBR,1971,1457714.0,26.86
Libya,LBY,1971,2208125.0,52.992
Liechtenstein,LIE,1971,21726.0,18.364
Lithuania,LTU,1971,3179041.0,50.718999999999994
Luxembourg,LUX,1971,342421.0,74.916
"Macao SAR, China",MAC,1971,253881.0,97.208
"Macedonia, FYR",MKD,1971,1739525.0,48.246
Madagascar,MDG,1971,6760352.0,14.526
Malawi,MWI,1971,4728693.0,6.345
Malaysia,MYS,1971,11182078.0,34.271
Maldives,MDV,1971,119315.0,12.842
Mali,MLI,1971,6044532.0,14.697000000000001
Malta,MLT,1971,302700.0,89.708
Marshall Islands,MHL,1971,21310.0,56.103
Mauritania,MRT,1971,1182945.0,15.636
Mauritius,MUS,1971,839230.0,43.062
Mexico,MEX,1971,53719547.0,59.778999999999996
"Micronesia, Fed. Sts.",FSM,1971,62107.0,25.068
Moldova,MDA,1971,3088000.0,32.879
Monaco,MCO,1971,23722.0,100.0
Mongolia,MNG,1971,1317049.0,45.77
Montenegro,MNE,1971,530706.0,27.769000000000002
Morocco,MAR,1971,16389949.0,35.012
Mozambique,MOZ,1971,9468836.0,7.361000000000001
Myanmar,MMR,1971,27836648.0,23.215
Namibia,NAM,1971,804309.0,22.559
Nepal,NPL,1971,12232454.0,4.005
Netherlands,NLD,1971,13194497.0,61.913000000000004
New Caledonia,NCL,1971,120000.0,52.022
New Zealand,NZL,1971,2853000.0,81.491
Nicaragua,NIC,1971,2472656.0,47.777
Niger,NER,1971,4623121.0,9.271
Nigeria,NGA,1971,57453734.0,18.151
Northern Mariana Islands,MNP,1971,13658.0,72.609
Norway,NOR,1971,3903039.0,66.23
Oman,OMN,1971,748971.0,31.287
Pakistan,PAK,1971,59690467.0,25.084
Palau,PLW,1971,11656.0,60.001000000000005
Panama,PAN,1971,1563113.0,47.919
Papua New Guinea,PNG,1971,2503074.0,11.078
Paraguay,PRY,1971,2535355.0,37.23
Peru,PER,1971,13704333.0,58.496
Philippines,PHL,1971,36851055.0,33.493
Poland,POL,1971,32783500.0,52.668
Portugal,PRT,1971,8643756.0,39.196999999999996
Puerto Rico,PRI,1971,2762190.0,59.23
Qatar,QAT,1971,119246.0,88.6
Romania,ROM,1971,20461567.0,40.818000000000005
Russian Federation,RUS,1971,131155000.0,63.278
Rwanda,RWA,1971,3868345.0,3.3360000000000003
Samoa,WSM,1971,145437.0,20.611
San Marino,SMR,1971,19299.0,62.281000000000006
Sao Tome and Principe,STP,1971,75989.0,30.205
Saudi Arabia,SAU,1971,6096106.0,50.688
Senegal,SEN,1971,4348499.0,30.72
Seychelles,SYC,1971,54835.0,40.336999999999996
Sierra Leone,SLE,1971,2558395.0,24.737
Singapore,SGP,1971,2112900.0,100.0
Slovak Republic,SVK,1971,4557449.0,42.00899999999999
Slovenia,SVN,1971,1738335.0,37.972
Solomon Islands,SLB,1971,166214.0,8.958
Somalia,SOM,1971,3477568.0,23.250999999999998
South Africa,ZAF,1971,22602373.0,47.869
South Sudan,SSD,1971,3733547.0,8.622
Spain,ESP,1971,34191678.0,66.848
Sri Lanka,LKA,1971,12690000.0,19.91
St. Kitts and Nevis,KNA,1971,44490.0,34.317
St. Lucia,LCA,1971,105389.0,24.162
St. Vincent and the Grenadines,VCT,1971,91440.0,31.182
Sudan,SDN,1971,10568788.0,17.22
Suriname,SUR,1971,372619.0,45.716
Swaziland,SWZ,1971,458717.0,10.458
Sweden,SWE,1971,8098334.0,81.563
Switzerland,CHE,1971,6213399.0,57.597
Syrian Arab Republic,SYR,1971,6599366.0,43.751000000000005
Tajikistan,TJK,1971,3013956.0,36.607
Tanzania,TZA,1971,14045757.0,8.431000000000001
Thailand,THA,1971,37964925.0,21.441999999999997
Timor-Leste,TMP,1971,618508.0,13.213
Togo,TGO,1971,2185661.0,21.601999999999997
Tonga,TON,1971,85520.0,20.217
Trinidad and Tobago,TTO,1971,956364.0,11.774000000000001
Tunisia,TUN,1971,5208154.0,44.305
Turkey,TUR,1971,35608079.0,38.945
Turkmenistan,TKM,1971,2252386.0,47.735
Turks and Caicos Islands,TCA,1971,5750.0,51.486999999999995
Tuvalu,TUV,1971,7379.0,22.785999999999998
Uganda,UGA,1971,9720365.0,6.737
Ukraine,UKR,1971,47433807.0,55.552
United Arab Emirates,ARE,1971,275160.0,79.8
United Kingdom,GBR,1971,55896223.0,77.03
United States,USA,1971,207661000.0,73.613
Uruguay,URY,1971,2818269.0,82.57
Uzbekistan,UZB,1971,12361237.0,37.184
Vanuatu,VUT,1971,88023.0,12.533
"Venezuela, RB",VEN,1971,11937803.0,72.764
Vietnam,VNM,1971,43725000.0,18.396
Virgin Islands (U.S.),VIR,1971,71000.0,70.779
"Yemen, Rep.",YEM,1971,6262934.0,13.597999999999999
Zambia,ZMB,1971,4331002.0,31.241
Zimbabwe,ZWE,1971,5385342.0,17.855
Arab World,ARB,1972,128622897.0,40.20649478165621
Caribbean small states,CSS,1972,4999973.0,34.8768312206886
Central Europe and the Baltics,CEB,1972,100363597.0,52.1621059367571
East Asia & Pacific (all income levels),EAS,1972,1354923284.0,25.0191511875457
East Asia & Pacific (developing only),EAP,1972,1175990054.0,18.8623995401555
Euro area,EMU,1972,290938923.0,67.8678118896831
Europe & Central Asia (all income levels),ECS,1972,749503677.0,61.707568823492785
Europe & Central Asia (developing only),ECA,1972,189214048.0,46.3077333955165
European Union,EUU,1972,447151812.0,66.4294760437156
Fragile and conflict affected situations,FCS,1972,162447767.0,24.614480029458605
Heavily indebted poor countries (HIPC),HPC,1972,219712407.0,17.1300102673173
High income,HIC,1972,1038086951.0,69.2473533103057
High income: nonOECD,NOC,1972,219034450.0,66.2792185665682
High income: OECD,OEC,1972,819052501.0,69.9862134654272
Latin America & Caribbean (all income levels),LCN,1972,302408883.0,58.5501813627112
Latin America & Caribbean (developing only),LAC,1972,247979312.0,54.8666430730157
Least developed countries: UN classification,LDC,1972,323858659.0,13.6655151995087
Low & middle income,LMY,1972,2800721995.0,25.1086921068478
Low income,LIC,1972,208769614.0,16.1364638299566
Lower middle income,LMC,1972,1242862038.0,23.168817008980398
Middle East & North Africa (all income levels),MEA,1972,146283051.0,44.1377651891401
Middle East & North Africa (developing only),MNA,1972,134123335.0,42.24824806895089
Middle income,MIC,1972,2591952381.0,25.831719534695893
North America,NAC,1972,231943831.0,73.85180832294259
OECD members,OED,1972,911007982.0,68.1938374042457
Other small states,OSS,1972,8501704.0,21.7539579005573
Pacific island small states,PSS,1972,1196679.0,26.735279786810004
Small states,SST,1972,14698356.0,26.6235539000416
South Asia,SAS,1972,746222138.0,19.229600754464602
Sub-Saharan Africa (all income levels),SSF,1972,307524082.0,18.8390845006701
Sub-Saharan Africa (developing only),SSA,1972,307193108.0,18.827468495930606
Upper middle income,UMC,1972,1349090343.0,28.2824206962847
World,WLD,1972,3838808946.0,36.92100577189571
Afghanistan,AFG,1972,11716896.0,12.315999999999999
